3.229594 0.080392 0.121004 495.921783 4.078209 0.000000
3.385084 0.107484 0.220584 495.113617 4.886398 0.000000
3.373055 0.091066 0.854463 492.782623 7.217379 0.000000
3.310556 0.100955 0.534982 492.267944 7.732047 0.000000
2.372159 0.091949 0.395679 493.317841 6.682173 0.000000
2.955074 0.075397 0.738717 494.441315 5.558682 0.000000
3.085500 0.109623 3.176443 494.610046 5.389955 0.000000
3.212686 0.072892 0.143299 493.322754 6.677253 0.000000
3.238094 0.086424 2.444211 494.129761 5.870227 0.000000
3.471904 0.078660 0.209762 494.382080 5.617929 0.000000
2.947946 0.073109 0.951060 494.569824 5.430190 0.000000
2.409258 0.113503 2.061316 494.609589 5.390407 0.000000
2.096946 0.091046 1.813074 494.934387 5.065617 0.000000
2.798614 0.087620 0.274048 493.189667 6.810343 0.000000
3.097910 0.084285 1.044613 495.305389 4.694612 0.000000
2.950084 0.102016 1.811209 492.916351 7.083638 0.000000
3.084875 0.079926 0.305818 494.420654 5.579361 0.000000
2.067291 0.103696 0.406905 496.847931 3.152082 0.000000
3.056996 0.109469 0.141108 492.018921 7.981094 0.000000
2.661995 0.077600 0.997338 493.091187 6.908799 0.000000
3.450385 0.093159 0.844128 492.650269 7.349727 0.000000
2.516767 0.085334 0.851963 494.742249 5.257759 0.000000
2.532192 0.089551 0.115923 494.881683 5.118324 0.000000
3.472676 0.106900 1.646241 494.378021 5.621966 0.000000
3.229555 0.088789 0.812570 493.772736 6.227261 0.000000
2.506549 0.071942 0.241481 495.532959 4.467034 0.000000
3.194587 0.102490 0.490524 494.804596 5.195416 0.000000
2.671830 0.096650 1.661704 496.011719 3.988293 0.000000
3.592545 0.086495 0.664122 493.202820 6.797180 0.000000
3.327980 0.094431 0.721379 493.552948 6.447052 0.000000
3.441045 0.113204 0.320752 495.064362 4.935637 0.000000
3.484027 0.101404 0.590861 492.286285 7.713719 0.000000
3.412821 0.100775 0.600012 494.841827 5.158166 0.000000
2.932817 0.093476 1.839997 495.853210 4.146800 0.000000
2.843221 0.093884 1.138854 495.186218 4.813791 0.000000
3.216738 0.092118 0.729461 494.494812 5.505199 0.000000
3.199436 0.075909 0.411960 492.510956 7.489046 0.000000
3.632926 0.093168 0.118047 492.992371 7.007639 0.000000
3.158410 0.104079 0.081154 495.665802 4.334189 0.000000
2.477664 0.096176 1.322295 496.101257 3.898729 0.000000
2.912921 0.104221 0.364481 492.845154 7.154853 0.000000
2.946337 0.095351 1.181956 495.097351 4.902651 0.000000
2.699855 0.095388 1.417606 493.850494 6.149492 0.000000
2.674128 0.081519 2.969141 495.240784 4.759210 0.000000
3.174537 0.081941 0.407819 494.221771 5.778232 0.000000
3.334296 0.115047 1.256255 494.672821 5.327175 0.000000
3.547257 0.070088 0.442155 492.549805 7.450203 0.000000
3.039378 0.099601 1.775096 492.932129 7.067867 0.000000
3.009830 0.103299 1.264560 495.260773 4.739231 0.000000
3.204103 0.082463 0.974192 493.254913 6.745095 0.000000
3.347642 0.106684 0.299129 494.955048 5.044964 0.000000
3.188772 0.102545 0.132564 493.469116 6.530894 0.000000
2.631830 0.082682 1.290846 493.687683 6.312320 0.000000
2.536543 0.098040 0.530940 494.540985 5.459028 0.000000
2.630608 0.094739 0.537981 497.034210 2.965785 0.000000
3.366921 0.109710 1.593421 493.941345 6.058642 0.000000
2.311032 0.095375 0.935677 492.949005 7.050987 0.000000
3.152417 0.090667 0.443519 493.564514 6.435496 0.000000
2.742019 0.092539 1.154807 493.280029 6.719965 0.000000
3.592680 0.071131 1.130829 492.718140 7.281855 0.000000
3.431301 0.084696 1.009291 496.243103 3.756895 0.000000
3.480751 0.094869 0.240945 493.970947 6.029056 0.000000
2.753862 0.097832 0.273248 496.892914 3.107082 0.000000
2.659333 0.101098 1.732070 493.148712 6.851286 0.000000
3.136852 0.105041 2.075430 492.756836 7.243162 0.000000
2.360769 0.088947 0.822089 494.242828 5.757157 0.000000
2.286765 0.102489 0.645974 494.221649 5.778350 0.000000
2.536268 0.090082 0.340498 496.490997 3.509012 0.000000
3.156385 0.109542 0.876267 492.863556 7.136445 0.000000
2.487535 0.088687 1.442168 495.520081 4.479917 0.000000
3.405729 0.089445 0.560699 496.027252 3.972761 0.000000
2.522606 0.091518 0.259611 493.293335 6.706670 0.000000
3.766502 0.093622 0.640805 493.055084 6.944918 0.000000
3.071856 0.078155 1.736658 492.459808 7.540179 0.000000
3.011367 0.067108 1.149641 492.725006 7.274981 0.000000
2.909641 0.073881 1.379574 496.922455 3.077532 0.000000
2.829509 0.111477 0.819725 497.658020 2.341988 0.000000
2.782089 0.092388 0.283125 496.092865 3.907125 0.000000
2.965855 0.095226 0.861265 497.445343 2.554649 0.000000
2.685877 0.104219 0.964049 495.644592 4.355397 0.000000
3.133672 0.093659 0.215439 493.323334 6.676676 0.000000
3.191299 0.095744 2.372667 492.578156 7.421833 0.000000
2.598686 0.090647 1.245138 493.880707 6.119283 0.000000
2.536543 0.098040 0.530940 494.540985 5.459028 0.000000
2.885880 0.095781 1.280964 493.992828 6.007179 0.000000
2.987179 0.090417 0.512608 497.871613 2.128402 0.000000
2.519152 0.086628 0.998415 495.246704 4.753307 0.000000
2.743821 0.099824 0.819666 494.800842 5.199144 0.000000
3.296566 0.098085 0.021149 495.067413 4.932595 0.000000
2.353160 0.081117 1.947080 495.819794 4.180194 0.000000
2.700730 0.118293 0.784018 493.994232 6.005771 0.000000
2.394786 0.081842 0.717254 493.585510 6.414503 0.000000
3.240175 0.106396 1.026470 495.264954 4.735061 0.000000
2.967517 0.101662 0.793470 494.587250 5.412751 0.000000
2.921996 0.086405 0.299726 494.720398 5.279615 0.000000
2.742651 0.088599 0.420360 493.261230 6.738763 0.000000
3.525722 0.069118 0.157007 493.791443 6.208554 0.000000
2.276392 0.080978 0.295562 493.388062 6.611934 0.000000
3.682252 0.100010 0.204540 492.808136 7.191860 0.000000
2.928457 0.095488 0.222555 494.655609 5.344379 0.000000
3.141426 0.070220 0.183023 495.104797 4.895214 0.000000
3.132768 0.092426 0.199378 494.039429 5.960563 0.000000
2.561394 0.112369 3.685561 493.841309 6.158689 0.000000
3.217270 0.112126 0.140332 493.735687 6.264308 0.000000
3.618348 0.092062 1.057715 494.032806 5.967196 0.000000
3.207725 0.091953 0.116605 493.369507 6.630491 0.000000
3.341929 0.094484 0.390492 494.721802 5.278203 0.000000
3.402545 0.091428 1.127078 495.772003 4.227988 0.000000
3.137139 0.077740 1.009384 493.349854 6.650158 0.000000
2.433973 0.081274 0.241005 493.485229 6.514764 0.000000
3.396365 0.076227 0.136891 494.570801 5.429200 0.000000
3.026940 0.095578 0.704423 493.019867 6.980124 0.000000
2.487906 0.104952 1.074548 494.326080 5.673925 0.000000
3.220014 0.084701 0.687847 495.735718 4.264288 0.000000
3.068611 0.080121 0.955424 493.931183 6.068809 0.000000
2.829123 0.081637 1.034317 493.703217 6.296795 0.000000
2.871144 0.072301 0.659426 493.107880 6.892132 0.000000
3.274797 0.069722 1.535914 495.307037 4.692957 0.000000
2.985996 0.092017 1.537244 494.754639 5.245364 0.000000
2.249045 0.078849 1.347523 493.714600 6.285402 0.000000
3.484668 0.097232 1.359989 494.378967 5.621030 0.000000
3.051523 0.074920 0.835590 493.718903 6.281102 0.000000
2.279498 0.082390 0.181168 493.569427 6.430565 0.000000
2.814348 0.101536 0.510062 493.885712 6.114293 0.000000
2.974498 0.084544 0.831056 494.765961 5.234049 0.000000
2.994270 0.076453 0.468421 494.443604 5.556400 0.000000
3.161500 0.074244 1.534447 494.782043 5.217950 0.000000
2.953343 0.097592 1.258991 493.661591 6.338422 0.000000
2.397592 0.089560 1.571044 493.496368 6.503631 0.000000
2.995993 0.082097 0.561202 494.222046 5.777956 0.000000
2.898610 0.087140 0.192244 493.225189 6.774823 0.000000
3.645214 0.073805 0.486180 492.968414 7.031572 0.000000
3.335837 0.106798 1.104879 496.364960 3.635027 0.000000
3.554221 0.115245 0.898642 494.935333 5.064679 0.000000
3.437951 0.103502 0.035467 494.572357 5.427642 0.000000
2.385645 0.104756 1.195468 495.117889 4.882111 0.000000
2.987179 0.090417 0.512608 497.871613 2.128402 0.000000
2.938921 0.109615 1.520107 496.517731 3.482256 0.000000
2.727238 0.105609 0.499092 495.405121 4.594880 0.000000
2.948901 0.086099 3.087554 495.023773 4.976223 0.000000
3.701367 0.121621 0.388230 492.944336 7.055666 0.000000
3.110389 0.082839 1.016133 493.048035 6.951950 0.000000
3.192510 0.106736 0.316968 491.629120 8.370887 0.000000
2.557637 0.099354 0.600727 493.206055 6.793931 0.000000
2.904262 0.092598 0.195829 496.443817 3.556192 0.000000
1.763792 0.088510 0.314483 493.069855 6.930135 0.000000
3.482137 0.098595 0.102070 494.741180 5.258832 0.000000
3.257351 0.078030 1.292325 494.395294 5.604691 0.000000
2.757257 0.089460 1.075816 493.208099 6.791890 0.000000
2.306512 0.091792 1.264137 495.794769 4.205236 0.000000
3.061570 0.093087 1.457944 494.757812 5.242197 0.000000
3.214798 0.081534 0.458984 492.988129 7.011863 0.000000
3.517925 0.088620 0.121993 493.691376 6.308623 0.000000
3.164924 0.100704 0.285090 494.490051 5.509963 0.000000
3.365020 0.089380 0.541514 493.132904 6.867100 0.000000
2.829302 0.097095 0.071046 494.640411 5.359576 0.000000
2.884797 0.099208 1.202280 495.366608 4.633392 0.000000
2.517859 0.102873 1.673198 494.961060 5.038953 0.000000
2.748651 0.100537 1.160954 494.254822 5.745177 0.000000
3.071342 0.087584 1.356958 492.702637 7.297351 0.000000
3.111286 0.096089 0.335441 493.543823 6.456185 0.000000
3.124866 0.085684 0.363876 496.437622 3.562370 0.000000
2.660849 0.092452 0.412438 493.496857 6.503140 0.000000
2.914860 0.095957 1.348917 495.082458 4.917533 0.000000
3.517548 0.109072 0.177860 492.216339 7.783663 0.000000
2.812307 0.082898 0.385498 493.017059 6.982949 0.000000
3.279183 0.093066 0.595129 496.121429 3.878559 0.000000
2.893187 0.098693 1.250633 494.526886 5.473112 0.000000
3.258311 0.091272 1.208068 493.864532 6.135460 0.000000
3.812047 0.102885 1.196284 495.565125 4.434888 0.000000
2.725496 0.089962 0.279040 491.352539 8.647470 0.000000
2.955132 0.091387 1.063385 495.739746 4.260254 0.000000
3.559144 0.122167 0.159422 492.683838 7.316170 0.000000
3.278572 0.106719 1.009595 494.237885 5.762103 0.000000
2.707622 0.113060 0.980514 493.466278 6.533734 0.000000
2.744146 0.104116 1.895818 493.998077 6.001921 0.000000
3.102403 0.093130 0.967840 492.896149 7.103858 0.000000
3.013133 0.107908 0.836558 495.450836 4.549164 0.000000
2.986875 0.080872 0.813907 493.423431 6.576566 0.000000
2.333147 0.077694 1.353785 492.818512 7.181479 0.000000
2.811069 0.089807 0.731638 496.574066 3.425938 0.000000
2.369771 0.105341 1.535588 494.393066 5.606942 0.000000
3.269706 0.071904 0.196002 493.467316 6.532699 0.000000
3.557183 0.101132 0.020931 492.147430 7.852572 0.000000
1.907395 0.097384 0.644212 493.081696 6.918315 0.000000
2.795840 0.090741 0.415616 496.606689 3.393311 0.000000
2.672383 0.092857 0.039211 494.332123 5.667875 0.000000
2.156346 0.082922 0.092199 493.354309 6.645691 0.000000
2.826900 0.108727 1.816743 496.765656 3.234340 0.000000
3.116921 0.094603 0.023500 494.205414 5.794593 0.000000
2.631830 0.082682 1.290846 493.687683 6.312320 0.000000
3.169250 0.092256 2.316557 492.766388 7.233599 0.000000
3.205051 0.111111 1.811550 493.272186 6.727819 0.000000
2.903585 0.108356 0.861809 497.462921 2.537071 0.000000
3.433851 0.101080 0.622111 492.559662 7.440348 0.000000
3.270847 0.069527 1.391151 495.339386 4.660621 0.000000
2.841813 0.089984 1.433752 494.624695 5.375299 0.000000
3.254280 0.091651 0.226188 493.513977 6.486014 0.000000
2.915755 0.076030 0.489667 492.756195 7.243797 0.000000
3.341400 0.102998 1.928294 492.972321 7.027674 0.000000
3.123913 0.072721 2.053596 494.138031 5.861979 0.000000
2.630865 0.068246 0.797636 493.552612 6.447392 0.000000
3.103885 0.106319 0.334728 492.071564 7.928444 0.000000
3.076720 0.113324 1.689753 494.980713 5.019285 0.000000
3.176194 0.101116 0.231405 495.634735 4.365251 0.000000
3.689107 0.094664 1.206803 495.956787 4.043211 0.000000
3.290752 0.100944 1.613529 494.983063 5.016944 0.000000
2.969625 0.093442 0.149348 493.359741 6.640269 0.000000
2.706404 0.106570 0.403709 494.091858 5.908134 0.000000
2.967517 0.101662 0.793470 494.587250 5.412751 0.000000
2.875472 0.084184 0.257679 490.490814 9.509184 0.000000
2.766676 0.077467 0.809628 494.717285 5.282708 0.000000
3.525387 0.074803 0.520835 493.818359 6.181625 0.000000
3.877208 0.107800 1.662159 494.236877 5.763128 0.000000
3.387609 0.084804 0.562036 492.832031 7.167954 0.000000
3.546508 0.089270 0.522351 496.060455 3.939531 0.000000
2.921115 0.096195 0.467759 494.421600 5.578389 0.000000
2.915127 0.085173 0.903614 494.579620 5.420378 0.000000
3.262665 0.084419 0.133977 493.993866 6.006128 0.000000
2.825918 0.114929 2.755823 494.547546 5.452456 0.000000
2.123146 0.082183 1.116003 492.908661 7.091335 0.000000
2.668727 0.118703 1.119984 493.297241 6.702765 0.000000
2.977873 0.092606 0.135899 496.004089 3.995902 0.000000
2.937220 0.079577 1.166178 493.408508 6.591490 0.000000
3.015052 0.089391 1.229400 495.193878 4.806134 0.000000
3.480751 0.094869 0.240945 493.970947 6.029056 0.000000
2.693375 0.083812 0.894361 495.304047 4.695961 0.000000
3.203815 0.072453 0.808653 493.210754 6.789247 0.000000
3.142263 0.075354 0.386904 493.003448 6.996562 0.000000
3.068806 0.109888 0.515688 497.362579 2.637428 0.000000
3.426163 0.090741 0.667831 493.398926 6.601078 0.000000
3.196996 0.081495 0.090231 493.048950 6.951060 0.000000
3.325655 0.096098 1.397106 494.232819 5.767193 0.000000
2.944773 0.086386 1.089767 493.142853 6.857152 0.000000
2.773914 0.104354 0.342094 493.312347 6.687655 0.000000
2.585356 0.080337 0.798792 495.210846 4.789145 0.000000
3.312200 0.078656 0.263729 494.065918 5.934089 0.000000
3.207968 0.095019 2.524657 492.807922 7.192088 0.000000
2.767710 0.094694 1.897914 492.704834 7.295170 0.000000
3.167899 0.103096 1.041411 496.161743 3.838259 0.000000
2.644863 0.096207 1.382687 495.099121 4.900872 0.000000
3.260172 0.072819 1.169834 493.344238 6.655758 0.000000
3.066319 0.088761 0.831477 492.935913 7.064072 0.000000
2.430953 0.078110 0.728199 493.530090 6.469901 0.000000
2.629333 0.091997 1.249887 497.905945 2.094064 0.000000
2.668409 0.102885 1.811519 495.505920 4.494074 0.000000
2.236039 0.108215 1.800617 494.969147 5.030857 0.000000
3.197400 0.086653 0.128228 491.787506 8.212495 0.000000
2.729313 0.084959 0.665420 492.772034 7.227952 0.000000
3.164924 0.100704 0.285090 494.490051 5.509963 0.000000
3.142468 0.099483 0.550527 494.238403 5.761589 0.000000
2.583290 0.095934 0.221676 494.985443 5.014551 0.000000
3.528172 0.070318 0.376600 493.555786 6.444220 0.000000
2.606249 0.095258 0.419810 492.951172 7.048832 0.000000
3.158445 0.100844 0.276992 494.843323 5.156686 0.000000
3.230279 0.099847 0.673114 492.814850 7.185144 0.000000
3.203413 0.104123 1.893785 494.972534 5.027455 0.000000
3.027726 0.088010 0.930487 494.859711 5.140288 0.000000
3.107942 0.093479 0.248724 494.694733 5.305268 0.000000
2.749691 0.084638 1.394389 494.562103 5.437907 0.000000
2.670168 0.094973 0.144209 494.665771 5.334227 0.000000
2.537953 0.114469 1.031975 494.282501 5.717512 0.000000
2.986704 0.085805 1.222763 493.330170 6.669819 0.000000
3.460373 0.073953 0.495871 493.215759 6.784254 0.000000
2.936036 0.094610 0.750052 493.547424 6.452565 0.000000
3.008672 0.108940 0.093619 492.117920 7.882070 0.000000
3.602375 0.085392 0.979725 492.914246 7.085756 0.000000
3.190489 0.088084 1.131432 493.943878 6.056123 0.000000
1.837383 0.104291 0.616477 496.704437 3.295556 0.000000
3.294505 0.099023 1.848111 496.596741 3.403253 0.000000
3.525722 0.069118 0.157007 493.791443 6.208554 0.000000
3.575753 0.073206 0.698709 492.890259 7.109732 0.000000
3.398982 0.104593 1.007125 493.095764 6.904245 0.000000
3.643241 0.073298 0.317098 492.861816 7.138179 0.000000
2.069851 0.095008 1.633813 495.215179 4.784808 0.000000
2.991217 0.106006 0.186370 493.036041 6.963955 0.000000
2.709185 0.081569 0.215622 490.580872 9.419132 0.000000
2.973856 0.088542 0.152904 493.718292 6.281721 0.000000
2.797548 0.094704 1.001913 497.314514 2.685472 0.000000
3.520057 0.095368 1.973113 493.675140 6.324852 0.000000
3.410579 0.084852 0.954330 492.821228 7.178771 0.000000
2.932981 0.087821 0.973478 494.963593 5.036412 0.000000
2.626224 0.088437 1.049011 495.175720 4.824270 0.000000
2.757244 0.086589 0.052405 493.078369 6.921632 0.000000
2.778901 0.103908 1.918963 492.646210 7.353784 0.000000
2.519657 0.082844 2.103015 496.194153 3.805832 0.000000
2.868865 0.086577 0.153835 493.636230 6.363767 0.000000
3.603276 0.091984 0.584533 493.536896 6.463100 0.000000
3.507977 0.095850 1.721229 492.663605 7.336382 0.000000
3.121412 0.102211 0.717720 495.636719 4.363276 0.000000
2.446812 0.082351 1.132360 493.640808 6.359203 0.000000
3.274121 0.093257 1.357746 496.964630 3.035362 0.000000
3.084875 0.079926 0.305818 494.420654 5.579361 0.000000
2.717191 0.076060 0.505012 493.245605 6.754404 0.000000
2.124366 0.107158 0.072085 496.861908 3.138097 0.000000
2.918786 0.094206 0.156684 494.563171 5.436821 0.000000
3.650222 0.099054 1.532503 494.744690 5.255303 0.000000
3.785910 0.086682 0.988156 496.166748 3.833251 0.000000
3.183937 0.081210 0.771490 496.523132 3.476865 0.000000
2.478477 0.091533 1.808440 494.580292 5.419696 0.000000
2.564072 0.090019 0.861654 494.936188 5.063819 0.000000
3.102302 0.088223 0.928220 493.347748 6.652243 0.000000
3.136067 0.079772 0.876955 492.489716 7.510296 0.000000
2.487535 0.088687 1.442168 495.520081 4.479917 0.000000
3.176194 0.101116 0.231405 495.634735 4.365251 0.000000
2.787836 0.094826 1.874016 495.525726 4.474285 0.000000
3.211534 0.097467 2.301273 492.758759 7.241248 0.000000
2.307887 0.102439 0.198676 497.573151 2.426836 0.000000
2.978439 0.093043 0.732608 494.235260 5.764753 0.000000
1.849966 0.095853 0.819322 493.489349 6.510663 0.000000
2.230689 0.080707 1.291777 492.801453 7.198533 0.000000
3.367897 0.091123 1.315842 494.706238 5.293766 0.000000
3.305789 0.065830 1.394097 493.018585 6.981423 0.000000
2.530046 0.091326 0.675698 493.777313 6.222694 0.000000
3.307141 0.101833 1.513784 493.278290 6.721707 0.000000
3.039186 0.086495 0.765518 493.441376 6.558614 0.000000
2.786319 0.089405 0.653282 495.975159 4.024829 0.000000
3.161065 0.089256 0.053340 494.114441 5.885567 0.000000
3.363928 0.107855 1.430657 495.589569 4.410434 0.000000
3.071623 0.103275 0.363273 494.798096 5.201902 0.000000
2.043118 0.090588 1.439342 495.157318 4.842693 0.000000
3.474009 0.085660 0.993672 494.090546 5.909453 0.000000
2.497634 0.082937 0.087740 493.609711 6.390292 0.000000
3.517804 0.099127 1.317950 493.798981 6.201020 0.000000
3.643765 0.084818 0.663368 493.059906 6.940106 0.000000
3.263878 0.088625 1.305394 496.624420 3.375575 0.000000
2.747432 0.088927 1.717192 495.600616 4.399398 0.000000
3.170606 0.087678 0.706604 492.685455 7.314545 0.000000
2.922606 0.112105 0.326717 494.556610 5.443405 0.000000
2.917023 0.098188 0.399681 493.451996 6.547995 0.000000
3.019643 0.085653 0.604837 493.240540 6.759472 0.000000
3.304789 0.099845 1.912515 495.362640 4.637373 0.000000
3.066348 0.090391 0.169866 493.056519 6.943474 0.000000
2.623478 0.086297 1.176708 495.474976 4.525021 0.000000
3.978309 0.096209 1.309365 493.133728 6.866286 0.000000
2.626391 0.085366 0.895180 496.013702 3.986309 0.000000
2.978439 0.093043 0.732608 494.235260 5.764753 0.000000
2.734730 0.084810 0.997820 493.971924 6.028069 0.000000
3.434380 0.083660 0.436640 496.186096 3.813898 0.000000
3.117194 0.085794 1.138645 495.442627 4.557379 0.000000
3.396847 0.089179 0.727035 492.730957 7.269049 0.000000
3.176975 0.114246 1.075337 494.466736 5.533266 0.000000
3.643413 0.098534 0.125524 491.684296 8.315693 0.000000
3.081088 0.108978 0.065924 491.967590 8.032401 0.000000
3.017471 0.085948 0.829223 493.309204 6.690810 0.000000
3.421992 0.081847 0.557715 496.327118 3.672889 0.000000
3.226195 0.088462 0.817487 492.734680 7.265309 0.000000
2.932772 0.082401 0.565924 492.285706 7.714280 0.000000
2.742651 0.088599 0.420360 493.261230 6.738763 0.000000
3.319724 0.084712 1.225666 493.546204 6.453809 0.000000
1.907834 0.098965 0.469533 492.905029 7.094959 0.000000
3.380707 0.090348 1.689913 493.382294 6.617715 0.000000
3.793671 0.068608 0.419399 492.953857 7.046132 0.000000
3.380050 0.095553 0.406381 496.085449 3.914547 0.000000
2.504839 0.074564 1.436062 494.998901 5.001109 0.000000
3.117194 0.085794 1.138645 495.442627 4.557379 0.000000
3.591006 0.100846 0.741921 492.011780 7.988220 0.000000
3.267497 0.108063 1.567406 495.984497 4.015517 0.000000
2.956495 0.101601 1.992676 492.833801 7.166205 0.000000
2.227838 0.111355 1.299198 494.741943 5.258055 0.000000
3.421653 0.090210 0.252978 493.053406 6.946599 0.000000
2.576704 0.083224 0.763269 493.333984 6.666027 0.000000
2.809008 0.090076 0.274670 492.488922 7.511081 0.000000
2.399227 0.097559 0.620315 497.488098 2.511914 0.000000
3.274797 0.069722 1.535914 495.307037 4.692957 0.000000
3.314135 0.090688 0.956727 493.443787 6.556201 0.000000
3.051858 0.088274 0.835996 495.336517 4.663474 0.000000
2.299964 0.091594 0.906530 494.344574 5.655434 0.000000
2.827346 0.065059 0.501757 495.086212 4.913780 0.000000
3.331611 0.072183 2.981944 494.512878 5.487120 0.000000
3.129859 0.084903 0.084592 492.412384 7.587605 0.000000
2.848580 0.087635 2.196468 494.314941 5.685063 0.000000
3.037801 0.090736 1.323539 496.767303 3.232689 0.000000
3.039186 0.086495 0.765518 493.441376 6.558614 0.000000
2.988407 0.110292 0.848222 492.727142 7.272863 0.000000
3.612664 0.102826 0.236582 491.985901 8.014111 0.000000
2.616732 0.089752 1.419899 494.991608 5.008382 0.000000
2.970475 0.075891 0.810497 496.157623 3.842372 0.000000
2.006362 0.093392 0.196923 492.436768 7.563242 0.000000
3.479119 0.077387 1.245529 493.460663 6.539332 0.000000
3.278152 0.102874 0.261428 493.923920 6.076066 0.000000
2.908366 0.081969 0.421071 496.079224 3.920763 0.000000
3.869854 0.086440 0.740073 496.093658 3.906343 0.000000
2.928357 0.092391 0.035970 494.654358 5.345652 0.000000
2.975196 0.097995 1.844531 492.791840 7.208173 0.000000
2.645256 0.087195 1.252825 497.516998 2.482996 0.000000
2.426020 0.086669 0.953038 494.380188 5.619806 0.000000
3.626640 0.102730 0.403651 494.883728 5.116262 0.000000
2.925856 0.095957 1.468511 493.147095 6.852904 0.000000
3.226290 0.090297 0.207542 495.260315 4.739671 0.000000
2.782279 0.082738 1.657532 494.526855 5.473156 0.000000
2.984177 0.086921 0.230894 492.450043 7.549945 0.000000
2.871539 0.076178 1.057240 494.532623 5.467364 0.000000
2.923493 0.084623 0.461245 495.125183 4.874827 0.000000
3.294505 0.099023 1.848111 496.596741 3.403253 0.000000
2.781309 0.067925 0.461387 495.208740 4.791246 0.000000
2.786319 0.089405 0.653282 495.975159 4.024829 0.000000
2.737592 0.104219 0.658330 492.740112 7.259898 0.000000
3.211462 0.091590 1.561166 497.136719 2.863284 0.000000
3.239628 0.080911 1.015406 496.193878 3.806125 0.000000
3.286016 0.096475 0.315862 493.394287 6.605706 0.000000
3.205051 0.111111 1.811550 493.272186 6.727819 0.000000
2.598166 0.088150 0.856271 492.364044 7.635964 0.000000
