0 0.000000 0.000000 1.948825
1 0.000000 4.000000 2.110704
2 0.000000 0.000000 1.260389
3 0.000000 1.000000 1.247473
4 0.000000 6.000000 2.548527
5 0.000000 0.000000 2.467826
6 0.000000 1.000000 2.323988
7 0.000000 0.000000 2.007841
8 0.000000 3.000000 2.095289
9 0.000000 1.000000 1.902713
10 0.000000 9.000000 2.766933
11 0.000000 4.000000 2.491607
12 0.000000 0.000000 1.878200
13 0.000000 0.000000 1.606561
14 0.000000 0.000000 1.375207
15 0.000000 0.000000 1.188858
16 0.000000 1.000000 1.049652
17 0.000000 0.000000 0.924444
18 0.000000 11.000000 1.303541
19 0.000000 0.000000 1.040631
20 0.000000 0.000000 0.902086
21 0.000000 3.000000 0.846931
22 0.000000 0.000000 0.718523
23 0.000000 6.000000 0.762920
24 0.000000 0.000000 0.665702
25 0.000000 3.000000 0.650570
26 0.000000 1.000000 0.593855
27 0.000000 0.000000 0.538695
28 0.000000 8.000000 0.584694
29 0.000000 0.000000 0.516177
30 0.000000 4.000000 0.530330
31 0.000000 1.000000 0.477696
32 0.000000 3.000000 0.452947
33 0.000000 5.000000 0.468329
34 0.000000 0.000000 0.431409
35 0.000000 6.000000 0.456145
36 0.000000 3.000000 0.444436
37 1.000000 9.000000 0.558427
38 1.000000 0.000000 0.474261
39 2.000000 5.000000 0.480422
40 5.000000 9.000000 0.591287
41 12.000000 11.000000 1.038239
42 20.000000 32.000000 19.748508
43 32.000000 16.000000 19.294100
44 46.000000 47.000000 38.934834
45 87.000000 88.000000 81.401443
46 121.000000 124.000000 122.920349
47 156.000000 151.000000 153.937592
48 163.000000 157.000000 164.199509
49 187.000000 185.000000 180.718201
50 184.000000 183.000000 182.634491
51 167.000000 168.000000 172.200653
52 154.000000 164.000000 160.877899
53 138.000000 136.000000 142.664215
54 121.000000 117.000000 124.176041
55 110.000000 100.000000 106.888199
56 96.000000 100.000000 93.672180
57 84.000000 75.000000 80.028336
58 74.000000 73.000000 68.946480
59 64.000000 63.000000 59.234516
60 56.000000 47.000000 50.160690
61 48.000000 50.000000 43.002914
62 41.000000 38.000000 36.550861
63 35.000000 21.000000 30.566462
64 30.000000 31.000000 25.936762
65 26.000000 21.000000 21.867626
66 22.000000 29.000000 18.677099
67 18.000000 12.000000 15.722672
68 16.000000 13.000000 13.234860
69 13.000000 20.000000 11.253719
70 11.000000 20.000000 9.625675
71 9.000000 7.000000 8.104096
72 8.000000 3.000000 6.790722
73 7.000000 9.000000 5.732095
74 6.000000 9.000000 4.840547
75 5.000000 13.000000 4.118834
76 4.000000 5.000000 3.488935
77 3.000000 13.000000 2.982274
78 3.000000 0.000000 2.514927
79 2.000000 0.000000 2.112772
80 2.000000 9.000000 1.790781
81 2.000000 1.000000 1.500641
82 1.000000 0.000000 1.266473
83 1.000000 0.000000 1.064514
84 1.000000 5.000000 0.898860
85 1.000000 0.000000 0.753479
86 1.000000 6.000000 0.636039
87 1.000000 0.000000 0.534731
88 0.000000 0.000000 0.448862
89 0.000000 5.000000 0.379426
90 0.000000 0.000000 0.318780
91 0.000000 6.000000 0.268147
92 0.000000 9.000000 0.227469
93 0.000000 0.000000 0.193933
94 0.000000 1.000000 0.163050
95 0.000000 0.000000 0.137868
96 0.000000 0.000000 0.116217
97 0.000000 0.000000 0.097752
98 0.000000 0.000000 0.082510
99 0.000000 2.000000 0.070383
100 0.000000 0.000000 0.060404
101 0.000000 2.000000 0.051970
102 0.000000 6.000000 0.043594
103 0.000000 3.000000 0.037005
104 0.000000 0.000000 0.031553
105 0.000000 0.000000 0.026606
106 0.000000 2.000000 0.022461
107 0.000000 1.000000 0.019377
