0.44622	0.37679	0.77989	0.48946	0.93367
0.51296	0.40253	0.77215	0.97323	0.089946
0.42792	0.39248	0.82257	0.13756	0.31916
0.50252	0.38685	0.73861	0.45849	0.83309
0.46271	0.40932	0.82709	0.96021	0.42339
0.46257	0.37595	0.7619	0.1954	0.922
0.50561	0.407	0.79091	0.60606	0.1339
0.42835	0.38503	0.80965	0.93321	0.45068
0.51089	0.39298	0.74556	0.28735	0.93446
0.44563	0.40477	0.83076	0.78864	0.084445
0.47933	0.37824	0.74739	0.67658	0.30136
0.49238	0.40993	0.80789	0.85883	0.81067
0.43696	0.37928	0.79266	0.50065	0.47806
0.51409	0.39885	0.75992	0.97553	0.93855
0.43284	0.39784	0.82801	0.12772	0.066541
0.49419	0.38291	0.73936	0.43048	0.2425
0.47525	0.41055	0.82098	0.94783	0.71067
0.45126	0.37625	0.77409	0.23538	0.71025
0.5112	0.40403	0.77813	0.69498	0.71931
0.42731	0.39004	0.81894	0.83373	0.69569
0.50555	0.38879	0.74006	0.57293	0.74249
0.45711	0.40814	0.82878	0.95063	0.65266
0.46797	0.37643	0.75692	0.22887	0.808
0.5019	0.40807	0.79656	0.68047	0.49509
0.43045	0.38301	0.80455	0.85615	0.93297
0.51239	0.39488	0.74961	0.51356	0.090236
0.44108	0.40274	0.83046	0.96821	0.32041
0.48431	0.37956	0.74417	0.17044	0.83369
0.4872	0.41036	0.81247	0.544	0.42295
0.44116	0.37805	0.7868	0.96857	0.92169
0.51375	0.40057	0.76556	0.16389	0.13355
0.43034	0.39536	0.82567	0.52704	0.45013
0.49818	0.38472	0.73875	0.97667	0.93284
0.46945	0.41007	0.82399	0.12281	0.09309
0.45652	0.37601	0.76839	0.41566	0.32876
0.50881	0.40543	0.78415	0.94196	0.84727
0.42752	0.38766	0.81478	0.24696	0.37432
0.50818	0.39075	0.74237	0.72023	0.89299
0.45168	0.40667	0.8299	0.79189	0.23328
0.47335	0.37719	0.75233	0.66895	0.69002
0.49763	0.40899	0.80199	0.86943	0.75661
0.43329	0.38119	0.7991	0.47064	0.61421
0.51338	0.39675	0.75428	0.9713	0.86254
0.43702	0.4005	0.82953	0.14214	0.3308
0.48907	0.38108	0.74165	0.47127	0.84686
0.48168	0.41054	0.81665	0.96501	0.38372
0.44581	0.37709	0.78085	0.17541	0.89788
0.51279	0.40222	0.77145	0.55815	0.21817
0.42861	0.39285	0.82273	0.95922	0.65947
0.50181	0.38663	0.73903	0.20208	0.80117
0.46362	0.40928	0.82646	0.62014	0.51202
0.46193	0.37609	0.76288	0.92748	0.92895
0.50579	0.40672	0.79009	0.29674	0.10835
0.42859	0.3854	0.81013	0.80568	0.37606
0.51036	0.39271	0.7455	0.63855	0.89474
0.44653	0.40491	0.83041	0.90037	0.22663
0.47863	0.37822	0.74824	0.39001	0.67666
0.49287	0.40972	0.80711	0.91985	0.77901
0.43681	0.37959	0.79336	0.32278	0.56058
0.51379	0.39858	0.75949	0.84714	0.91083
0.43357	0.3981	0.82796	0.52418	0.16817
0.49354	0.38276	0.73992	0.97702	0.54279
0.47594	0.41044	0.82035	0.12223	0.92244
0.45082	0.37644	0.7749	0.41382	0.121
0.51117	0.40378	0.7775	0.94129	0.41487
0.42773	0.39035	0.81918	0.24811	0.91913
0.50502	0.38859	0.74024	0.72264	0.13885
0.45787	0.40817	0.82835	0.788	0.46569
0.46741	0.37648	0.7577	0.67659	0.93352
0.50215	0.40786	0.79588	0.86064	0.091543
0.43051	0.3833	0.80503	0.4935	0.32398
0.51202	0.39466	0.74942	0.97613	0.84024
0.44179	0.4029	0.83027	0.12447	0.39986
0.48374	0.3795	0.74479	0.42098	0.91014
0.48768	0.41022	0.81187	0.94291	0.17643
0.44092	0.37827	0.78743	0.24936	0.56281
0.51359	0.40035	0.7651	0.72372	0.90962
0.43085	0.39561	0.82574	0.78777	0.17168
0.49767	0.38458	0.73909	0.67929	0.55176
0.47006	0.41003	0.82352	0.85311	0.91715
0.45609	0.37613	0.76906	0.51971	0.14032
0.50889	0.40524	0.78358	0.97233	0.47003
0.42774	0.38793	0.81507	0.1426	0.93469
0.50779	0.39057	0.74238	0.47244	0.08231
0.45231	0.40674	0.82962	0.96432	0.29509
0.47286	0.37719	0.75293	0.18265	0.79807
0.49793	0.40884	0.80143	0.57493	0.52152
0.43322	0.38141	0.79956	0.95456	0.92607
0.51314	0.39657	0.75401	0.21473	0.11631
0.43756	0.40067	0.82946	0.64877	0.40047
0.4886	0.38099	0.74208	0.90191	0.91081
0.48215	0.41045	0.81618	0.37102	0.17388
0.44552	0.37724	0.78141	0.90485	0.55648
0.51274	0.40204	0.77101	0.37113	0.9141
0.42894	0.39307	0.82287	0.90155	0.15493
0.50141	0.38648	0.7392	0.38748	0.50869
0.46416	0.40929	0.82613	0.91613	0.93512
0.46153	0.37614	0.76345	0.33963	0.074401
0.50594	0.40657	0.7896	0.86738	0.26935
0.42867	0.38562	0.81045	0.47411	0.75706
0.51007	0.39255	0.7454	0.97313	0.61859
0.44705	0.40501	0.83024	0.13491	0.85709
0.4782	0.37818	0.74871	0.45083	0.34355
0.49319	0.40961	0.80665	0.95915	0.86471
0.43665	0.37976	0.79381	0.19324	0.31845
0.51365	0.39842	0.75917	0.6023	0.83353
0.43397	0.39827	0.82798	0.93305	0.41812
0.49315	0.38266	0.74021	0.28938	0.921
0.47638	0.4104	0.81999	0.79238	0.13704
0.45051	0.37654	0.77539	0.66464	0.45926
0.5112	0.40363	0.77708	0.8784	0.93766
0.42793	0.39055	0.81938	0.4414	0.067589
0.50472	0.38845	0.74028	0.96139	0.24618
0.45834	0.40821	0.82812	0.17616	0.71736
0.46703	0.3765	0.75816	0.5608	0.6978
0.50235	0.40774	0.79545	0.96016	0.74279
0.43048	0.38348	0.80537	0.18739	0.6455
0.51183	0.39451	0.74923	0.58863	0.82314
0.4422	0.40302	0.83019	0.94183	0.44947
0.48336	0.37943	0.74514	0.26006	0.93162
0.48802	0.41014	0.81149	0.74152	0.098554
0.44071	0.37839	0.78785	0.76351	0.34585
0.51353	0.40021	0.76477	0.72428	0.8666
0.43113	0.39578	0.82582	0.78682	0.31646
0.49735	0.38447	0.73925	0.68129	0.82921
0.47047	0.41002	0.82325	0.85048	0.43508
0.45578	0.37618	0.7695	0.52654	0.9265
0.50898	0.40512	0.78319	0.97149	0.11704
0.42783	0.3881	0.8153	0.14552	0.40214
0.50756	0.39044	0.74233	0.48049	0.91344
0.45272	0.40681	0.82947	0.96606	0.16212
0.47251	0.37717	0.75331	0.17651	0.52684
0.49817	0.40875	0.80105	0.55975	0.93014
0.43311	0.38155	0.7999	0.9616	0.093414
0.51301	0.39644	0.75378	0.19063	0.33063
0.43789	0.4008	0.82946	0.59341	0.8479
0.48827	0.38091	0.74233	0.94976	0.37295
0.48249	0.41041	0.81587	0.21808	0.89363
0.44528	0.37733	0.7818	0.65858	0.22281
0.51274	0.40192	0.77067	0.8865	0.67081
0.42913	0.39323	0.823	0.41733	0.78286
0.50115	0.38637	0.73927	0.94726	0.55493
0.46454	0.40931	0.82592	0.22468	0.91493
0.46122	0.37616	0.76382	0.67363	0.14853
0.50608	0.40647	0.78923	0.86545	0.49256
0.42868	0.38577	0.8107	0.47933	0.93369
0.5099	0.39243	0.74528	0.97436	0.086709
0.4474	0.4051	0.83016	0.13055	0.30923
0.47788	0.37814	0.74901	0.43844	0.81855
0.49346	0.40954	0.80633	0.95347	0.46616
0.43649	0.37988	0.79414	0.21262	0.93342
0.51359	0.39831	0.7589	0.64706	0.089638
0.43423	0.39841	0.82803	0.89231	0.31836
0.49287	0.38257	0.74037	0.41486	0.83146
0.47671	0.41038	0.81974	0.93818	0.42897
0.45025	0.3766	0.77576	0.2671	0.92419
0.51126	0.40353	0.77674	0.75652	0.12516
0.42803	0.3907	0.81955	0.7305	0.42597
0.50451	0.38834	0.74027	0.78855	0.92559
0.45869	0.40826	0.82798	0.66242	0.11884
0.46673	0.37649	0.75849	0.88479	0.40723
0.50253	0.40766	0.79512	0.42563	0.91863
0.43042	0.38361	0.80564	0.94759	0.13607
0.5117	0.3944	0.74905	0.2393	0.45771
0.4425	0.40312	0.83017	0.70054	0.93573
0.48307	0.37937	0.74537	0.83572	0.073942
0.48829	0.4101	0.81121	0.55488	0.26784
0.44051	0.37848	0.78818	0.96485	0.75403
0.51352	0.40011	0.76448	0.17715	0.62744
0.43132	0.39591	0.82592	0.56076	0.84438
0.49711	0.38438	0.73934	0.96725	0.38485
0.4708	0.41003	0.82305	0.15642	0.90309
0.45551	0.37621	0.76983	0.50938	0.19024
0.50908	0.40503	0.78287	0.97309	0.59831
0.42787	0.38823	0.81551	0.13982	0.87516
0.50739	0.39034	0.74224	0.46471	0.29058
0.45303	0.40688	0.82938	0.96221	0.79365
0.47222	0.37714	0.75359	0.18987	0.5241
0.49838	0.40868	0.80075	0.59248	0.93118
0.433	0.38166	0.80019	0.94411	0.089554
0.51293	0.39633	0.75356	0.24998	0.31839
0.43814	0.40091	0.82948	0.72178	0.83249
0.48801	0.38084	0.7425	0.80311	0.41873
0.48277	0.41039	0.81563	0.632	0.92474
0.44506	0.37739	0.78212	0.91449	0.11265
0.51277	0.40183	0.77037	0.34173	0.39003
0.42925	0.39336	0.82314	0.86828	0.9042
0.50094	0.38628	0.73929	0.48294	0.19107
0.46485	0.40934	0.82577	0.96668	0.60007
0.46095	0.37617	0.76413	0.17257	0.87205
0.50622	0.40639	0.78893	0.5503	0.30507
0.42865	0.38589	0.81093	0.96378	0.81281
0.50977	0.39233	0.74514	0.18492	0.47829
0.44768	0.40519	0.83012	0.5795	0.93786
0.47761	0.37809	0.74924	0.95752	0.065297
0.49369	0.4095	0.80606	0.19365	0.23885
0.43633	0.37996	0.79444	0.60231	0.70086
0.51355	0.39821	0.75866	0.94111	0.73556
0.43442	0.39853	0.82809	0.24619	0.66452
0.49264	0.38249	0.74048	0.71891	0.79237
0.477	0.41038	0.81954	0.79518	0.5358
0.45001	0.37664	0.77606	0.65845	0.91967
0.51133	0.40345	0.77645	0.88581	0.14159
0.42809	0.39082	0.81972	0.42011	0.47235
0.50434	0.38825	0.74023	0.94902	0.93653
0.45898	0.40831	0.82787	0.21855	0.078275
0.46646	0.37648	0.75876	0.66052	0.28124
0.5027	0.4076	0.79483	0.88069	0.77969
0.43034	0.38372	0.80589	0.43774	0.55965
0.51161	0.39431	0.74888	0.95865	0.91061
0.44274	0.40322	0.83016	0.18592	0.17074
0.48282	0.37932	0.74556	0.58536	0.549
0.48855	0.41007	0.81097	0.94557	0.91932
0.44032	0.37855	0.78847	0.24031	0.13255
0.51352	0.40002	0.76422	0.70578	0.44803
0.43146	0.39603	0.82602	0.81629	0.93252
0.49691	0.38429	0.73939	0.61538	0.087988
0.47108	0.41005	0.82289	0.92237	0.31357
0.45526	0.37623	0.77012	0.31895	0.82396
0.50919	0.40495	0.78258	0.84013	0.45047
0.42788	0.38835	0.8157	0.54514	0.93198
0.50725	0.39024	0.74215	0.97219	0.0923
0.45331	0.40695	0.82931	0.13817	0.32713
0.47196	0.37711	0.75383	0.45991	0.84173
0.49858	0.40863	0.80049	0.96323	0.39934
0.43288	0.38175	0.80045	0.17779	0.9092
0.51287	0.39624	0.75334	0.5648	0.17699
0.43834	0.40102	0.82951	0.95507	0.56538
0.48778	0.38077	0.74263	0.216	0.90353
0.48304	0.41038	0.81542	0.65188	0.19947
0.44484	0.37744	0.78241	0.89396	0.61743
0.51281	0.40174	0.7701	0.40383	0.85987
0.42935	0.39348	0.82327	0.93075	0.33705
0.50077	0.38619	0.73928	0.29674	0.85497
0.46513	0.40938	0.82565	0.80394	0.35792
0.4607	0.37617	0.76439	0.64063	0.8755
0.50636	0.40633	0.78865	0.90347	0.2939
0.42861	0.386	0.81115	0.36975	0.79651
0.50966	0.39224	0.745	0.9056	0.52189
0.44793	0.40527	0.83008	0.35795	0.93008
0.47737	0.37805	0.74944	0.89278	0.094396
0.49391	0.40946	0.80582	0.40022	0.33402
0.43618	0.38004	0.7947	0.9306	0.84981
0.51352	0.39812	0.75842	0.29319	0.37289
0.43459	0.39864	0.82816	0.79856	0.89135
0.49243	0.38242	0.74057	0.65575	0.23384
0.47727	0.41038	0.81937	0.88272	0.69362
0.44978	0.37667	0.77634	0.43722	0.74175
0.5114	0.40337	0.77617	0.95578	0.65526
0.42814	0.39094	0.81988	0.19914	0.80601
0.50418	0.38816	0.74018	0.61707	0.49543
0.45925	0.40836	0.82778	0.92048	0.93742
0.46621	0.37646	0.759	0.32673	0.066036
0.50287	0.40755	0.79457	0.85009	0.24134
0.43025	0.38381	0.80612	0.52133	0.70593
0.51153	0.39422	0.7487	0.97613	0.72522
0.44297	0.40331	0.83017	0.12444	0.68726
0.48259	0.37926	0.74572	0.42086	0.75439
0.48878	0.41005	0.81075	0.94295	0.62798
0.44014	0.37861	0.78875	0.249	0.84066
0.51352	0.39994	0.76396	0.72309	0.4009
0.43159	0.39614	0.82612	0.78873	0.91191
0.49672	0.38421	0.73943	0.67721	0.16309
0.47135	0.41007	0.82275	0.85594	0.53099
0.45502	0.37624	0.77039	0.51201	0.92194
0.50929	0.40489	0.7823	0.97306	0.13368
0.42788	0.38846	0.81589	0.13983	0.4502
0.50713	0.39015	0.74205	0.46473	0.93384
0.45356	0.40701	0.82926	0.96222	0.08773
0.47172	0.37708	0.75404	0.18976	0.31185
0.49877	0.40859	0.80024	0.59224	0.82544
0.43275	0.38184	0.8007	0.9442	0.43727
0.51282	0.39616	0.75314	0.24976	0.93118
0.43853	0.40112	0.82955	0.72134	0.095297
0.48756	0.3807	0.74276	0.8038	0.33596
0.48329	0.41036	0.81523	0.6305	0.85596
0.44464	0.37749	0.78268	0.91584	0.34563
0.51285	0.40167	0.76983	0.33764	0.86651
0.42943	0.39359	0.8234	0.8631	0.3161
0.5006	0.3861	0.73928	0.49706	0.82897
0.4654	0.40941	0.82553	0.96829	0.43543
0.46045	0.37617	0.76465	0.16683	0.92671
0.50649	0.40627	0.78838	0.53567	0.11651
0.42856	0.3861	0.81136	0.96788	0.40049
0.50956	0.39215	0.74486	0.17067	0.91266
0.44816	0.40535	0.83006	0.5441	0.1643
0.47713	0.378	0.74963	0.97218	0.53252
0.49413	0.40942	0.80559	0.14255	0.92776
0.43602	0.38011	0.79497	0.47102	0.10193
0.5135	0.39804	0.75819	0.97101	0.35726
0.43475	0.39875	0.82823	0.14364	0.8769
0.49223	0.38234	0.74065	0.47542	0.28198
0.47753	0.41039	0.8192	0.96578	0.78076
0.44956	0.3767	0.77661	0.17352	0.55598
0.51147	0.4033	0.7759	0.5532	0.9146
0.42818	0.39105	0.82004	0.96152	0.15254
0.50404	0.38807	0.74012	0.19389	0.50245
0.45951	0.40841	0.82769	0.60103	0.93625
0.46597	0.37644	0.75923	0.94292	0.070409
0.50304	0.4075	0.79431	0.24547	0.25606
0.43017	0.38391	0.80635	0.71451	0.73354
0.51146	0.39413	0.74852	0.81336	0.67052
0.44318	0.4034	0.83017	0.60678	0.78582
0.48236	0.3792	0.74587	0.94001	0.545
0.48902	0.41002	0.81054	0.25173	0.92157
0.43995	0.37867	0.78901	0.72766	0.12439
0.51353	0.39986	0.76371	0.78956	0.42463
0.43171	0.39626	0.82622	0.66176	0.92459
0.49654	0.38413	0.73947	0.88748	0.11725
0.47162	0.41009	0.82261	0.41262	0.40378
0.45479	0.37626	0.77065	0.94191	0.91166
0.5094	0.40482	0.78203	0.2514	0.17059
0.42787	0.38857	0.81608	0.72553	0.5487
0.507	0.39006	0.74195	0.7966	0.91655
0.45381	0.40708	0.8292	0.64475	0.15113
0.47148	0.37704	0.75425	0.90493	0.49791
0.49896	0.40855	0.79999	0.36506	0.93811
0.43263	0.38192	0.80095	0.89714	0.063634
0.51278	0.39607	0.75293	0.3978	0.23299
0.43872	0.40122	0.82959	0.9251	0.6908
0.48735	0.38064	0.74287	0.31454	0.74869
0.48354	0.41036	0.81504	0.83152	0.6406
0.44443	0.37753	0.78295	0.5726	0.82432
0.51289	0.40159	0.76957	0.95798	0.44873
0.42951	0.39371	0.82353	0.19061	0.93234
0.50044	0.38602	0.73927	0.59688	0.089364
0.46566	0.40945	0.82542	0.93635	0.31793
0.46021	0.37617	0.7649	0.27494	0.82979
0.50663	0.40621	0.78812	0.76984	0.43403
0.42852	0.3862	0.81157	0.70592	0.92695
0.50946	0.39206	0.74472	0.82722	0.11157
0.4484	0.40542	0.83004	0.57334	0.38653
0.47689	0.37796	0.74981	0.96071	0.90062
0.49434	0.40939	0.80536	0.1828	0.20983
0.43586	0.38018	0.79522	0.57606	0.6407
0.51349	0.39796	0.75796	0.95765	0.8304
0.4349	0.39885	0.8283	0.19027	0.42738
0.49203	0.38227	0.74072	0.59606	0.9251
0.47779	0.41039	0.81903	0.93761	0.12218
0.44934	0.37673	0.77688	0.26875	0.41692
0.51155	0.40323	0.77563	0.75958	0.92354
0.42822	0.39116	0.8202	0.7245	0.12021
0.5039	0.38798	0.74007	0.79863	0.41188
0.45977	0.40846	0.82761	0.64032	0.92044
0.46573	0.37642	0.75946	0.90893	0.12887
0.5032	0.40744	0.79405	0.35407	0.43779
0.43008	0.384	0.80658	0.88448	0.92796
0.51138	0.39404	0.74835	0.43559	0.1085
0.44339	0.40349	0.83018	0.95025	0.37719
0.48214	0.37914	0.74602	0.23183	0.89353
0.48925	0.41	0.81033	0.68596	0.2341
0.43977	0.37873	0.78928	0.85093	0.69144
0.51355	0.39978	0.76346	0.52476	0.75272
0.43183	0.39637	0.82632	0.96784	0.62648
0.49636	0.38405	0.7395	0.17226	0.84515
0.47188	0.4101	0.82247	0.54826	0.38831
0.45456	0.37627	0.77091	0.96893	0.90136
0.5095	0.40476	0.78176	0.15918	0.20671
0.42787	0.38867	0.81626	0.51516	0.63427
0.50688	0.38998	0.74186	0.97745	0.83694
0.45405	0.40714	0.82915	0.11939	0.41121
0.47124	0.37701	0.75446	0.4059	0.91629
0.49915	0.4085	0.79975	0.93349	0.1546
0.43251	0.38201	0.80119	0.27766	0.50712
0.51273	0.39599	0.75272	0.77674	0.93466
0.4389	0.40132	0.82963	0.68785	0.082377
0.48714	0.38057	0.74299	0.85399	0.29477
0.48378	0.41035	0.81486	0.50705	0.80081
0.44423	0.37758	0.78322	0.97433	0.50447
0.51293	0.40152	0.76931	0.14276	0.93616
0.42959	0.39382	0.82366	0.47065	0.074226
0.50028	0.38594	0.73926	0.97294	0.26826
0.46592	0.40948	0.82531	0.13594	0.75762
0.45997	0.37616	0.76514	0.45337	0.6116
0.50676	0.40615	0.78785	0.96208	0.86703
0.42847	0.3863	0.81178	0.17935	0.31249
0.50937	0.39198	0.74459	0.56904	0.82485
0.44862	0.4055	0.83001	0.95267	0.4455
0.47666	0.37791	0.75	0.22307	0.9303
0.49455	0.40936	0.80513	0.66774	0.10356
0.43571	0.38025	0.79548	0.87373	0.36133
0.51347	0.39788	0.75773	0.46422	0.88218
0.43505	0.39896	0.82837	0.96265	0.2668
0.49184	0.38219	0.7408	0.19023	0.75315
0.47804	0.4104	0.81887	0.59259	0.63044
0.44912	0.37676	0.77714	0.94676	0.83749
0.51162	0.40316	0.77537	0.23664	0.41104
0.42825	0.39127	0.82036	0.69594	0.91722
0.50376	0.38789	0.74001	0.8427	0.14547
0.46002	0.40851	0.82753	0.53455	0.48397
0.46549	0.37641	0.75969	0.97362	0.93384
0.50336	0.40739	0.7938	0.14	0.090277
0.43	0.38409	0.80681	0.46359	0.31999
0.51131	0.39396	0.74818	0.96979	0.83504
0.4436	0.40358	0.83019	0.14696	0.41544
0.48191	0.37909	0.74618	0.48444	0.91898
0.48948	0.40998	0.81013	0.96842	0.14488
0.43959	0.37878	0.78954	0.16184	0.48092
0.51356	0.3997	0.76322	0.52359	0.93863
0.43194	0.39648	0.82642	0.96799	0.065777
0.49618	0.38397	0.73953	0.17172	0.23995
0.47214	0.41012	0.82233	0.54691	0.70564
0.45432	0.37628	0.77116	0.96933	0.71988
0.5096	0.40469	0.7815	0.15785	0.70073
0.42786	0.38878	0.81644	0.51164	0.73084
0.50676	0.38989	0.74176	0.97763	0.67497
0.4543	0.4072	0.82909	0.11875	0.77987
0.471	0.37698	0.75467	0.40403	0.55898
0.49934	0.40846	0.79951	0.93208	0.91321
0.43239	0.38209	0.80143	0.28218	0.15522
0.51268	0.3959	0.75252	0.78456	0.51003
0.43909	0.40142	0.82967	0.67144	0.93294
0.48693	0.3805	0.7431	0.87547	0.084893
0.48403	0.41034	0.81467	0.44837	0.30368
0.44402	0.37762	0.78348	0.96153	0.81027
0.51297	0.40145	0.76905	0.18771	0.48772
0.42967	0.39393	0.82379	0.58675	0.93542
0.50011	0.38585	0.73925	0.95409	0.077775
0.46618	0.40951	0.8252	0.20167	0.2804
0.45974	0.37616	0.76539	0.62222	0.77498
0.5069	0.40609	0.78759	0.92119	0.57951
0.42843	0.3864	0.81198	0.31481	0.89202
0.50927	0.39189	0.74445	0.8368	0.23504
0.44885	0.40558	0.82999	0.54949	0.69533
0.47643	0.37787	0.75018	0.97051	0.73976
0.49476	0.40933	0.80491	0.14862	0.66026
0.43556	0.38033	0.79573	0.48762	0.79671
0.51345	0.3978	0.7575	0.97455	0.52296
0.43521	0.39906	0.82844	0.13099	0.92839
0.49164	0.38212	0.74087	0.43984	0.10244
0.47829	0.4104	0.81871	0.95301	0.35906
0.4489	0.37678	0.7774	0.21732	0.87649
0.51169	0.40309	0.7751	0.65671	0.29001
0.42829	0.39138	0.82051	0.88304	0.79106
0.50361	0.38781	0.73996	0.44145	0.53461
0.46027	0.40856	0.82745	0.95313	0.92573
0.46525	0.37639	0.75992	0.21992	0.10951
0.50352	0.40734	0.79354	0.6615	0.3807
0.42991	0.38418	0.80703	0.87959	0.89609
0.51124	0.39387	0.748	0.4496	0.22184
0.44381	0.40367	0.8302	0.95686	0.66811
0.48169	0.37903	0.74633	0.20935	0.78575
0.48971	0.40996	0.80992	0.63736	0.55308
0.43941	0.37884	0.7898	0.9083	0.91027
0.51357	0.39963	0.76297	0.36225	0.17423
0.43206	0.39659	0.82652	0.8918	0.55825
0.496	0.38389	0.73957	0.41642	0.90923
0.47239	0.41014	0.82219	0.93905	0.17892
0.45409	0.3763	0.77142	0.265	0.56891
0.5097	0.40463	0.78123	0.75243	0.9059
0.42786	0.38889	0.81663	0.73881	0.18281
0.50664	0.3898	0.74166	0.77394	0.5796
0.45454	0.40727	0.82904	0.69306	0.89633
0.47076	0.37695	0.75488	0.84543	0.21444
0.49953	0.40842	0.79927	0.53234	0.65325
0.43227	0.38217	0.80167	0.96976	0.8073
0.51264	0.39582	0.75232	0.16251	0.4943
0.43927	0.40151	0.8297	0.52321	0.93606
0.48672	0.38044	0.74322	0.97691	0.07316
0.48427	0.41033	0.81448	0.12382	0.26523
0.44382	0.37766	0.78374	0.41822	0.74949
0.51301	0.40137	0.7688	0.94511	0.63789
0.42975	0.39404	0.82392	0.23415	0.83071
0.49995	0.38577	0.73924	0.69449	0.42568
0.46644	0.40955	0.82509	0.83192	0.92748
0.4595	0.37616	0.76563	0.57431	0.10276
0.50703	0.40604	0.78733	0.95485	0.36005
0.42838	0.3865	0.81218	0.20412	0.87819
0.50917	0.3918	0.74431	0.62844	0.28116
0.44908	0.40566	0.82996	0.91025	0.77862
0.4762	0.37782	0.75036	0.3598	0.56244
0.49497	0.40929	0.80468	0.8901	0.91089
0.4354	0.3804	0.79598	0.41248	0.16313
0.51343	0.39772	0.75727	0.94217	0.53082
0.43536	0.39917	0.82851	0.24253	0.92526
0.49144	0.38204	0.74095	0.71159	0.11395
0.47855	0.4104	0.81854	0.80702	0.39402
0.44868	0.37681	0.77767	0.6317	0.90536
0.51176	0.40302	0.77484	0.91426	0.1924
0.42833	0.39149	0.82067	0.33453	0.60182
0.50347	0.38772	0.73991	0.86451	0.87364
0.46053	0.40861	0.82736	0.47675	0.29844
0.46501	0.37637	0.76015	0.97302	0.80286
