10.9538 10.9199 10.8643 10.6103 10.0693 9.36956 8.76183 8.20621 8.12001 10.2072 12.3393 16.0883 17.1198 18.5931 20.9643 22.0148 25.1617 29.3605 35.9846 43.2617 53.0123 64.1976 71.6311 81.2469 93.3065 116.504 133.489 154.216 158.374 166.303 169.544 164.556 161.775 162.692 158.709 152.802 149.161 144.829 142.672 135.767 130.432 121.742 117.711 111.781 105.501 104.94 97.558 93.9504 87.6559 82.552 74.7952 
26.0634 25.053 23.94 22.4922 20.9544 19.4298 18.2483 17.3746 18.3586 30.8329 42.2029 60.2627 65.6026 74.1807 82.7973 85.5854 95.1086 110.097 120.733 132.595 142.29 154.588 156.55 157.318 155.92 148.792 148.592 147.98 144.215 139.29 141.063 137.164 130.205 127.19 121.128 112.684 107.962 100.865 96.1331 85.9901 80.4038 75.2505 71.2444 66.4798 63.2687 60.4131 57.6814 53.9467 49.4976 46.8287 42.8267 
9.91071 9.7609 9.46129 9.02716 8.4508 7.81464 7.25289 6.80358 6.92314 9.6258 11.6619 15.2022 16.3064 18.2514 20.2407 21.3512 26.1811 35.424 48.269 60.2224 66.7673 76.051 85.3346 96.5636 119.296 141.886 156.726 163.957 173.266 180.605 186.755 181.737 178.572 174.568 169.641 161.838 158.597 153.106 145.708 133.868 126.016 118.385 110.327 104.914 98.6528 91.8701 86.5739 79.4434 73.0457 68.1707 63.3708 
1.64426 1.98076 2.05719 2.13182 2.15139 2.05976 1.93231 1.82265 1.76659 1.77203 1.69568 1.68531 1.71433 1.82299 1.71505 1.75363 2.19105 3.44915 5.6753 7.98434 9.89144 11.6647 13.926 18.4388 25.7891 33.7146 41.7264 49.3813 64.2191 105.706 117.392 124.083 144.196 158.222 178.571 190.729 189.678 197.781 198.837 193.527 187.791 184.027 172.624 164.004 157.289 151.747 142.691 132.254 123.462 117.033 109.008 
8.38864 8.35675 7.87673 7.4755 7.0649 6.56263 6.05569 5.6056 5.24454 5.03459 4.53991 4.35178 4.17126 3.90438 3.63261 3.42676 3.36366 3.33781 3.48285 3.76343 4.02884 4.199 4.00774 4.38072 4.32542 3.92142 5.01648 6.42143 9.82313 19.1783 20.3749 23.3485 29.8167 35.4354 46.3932 59.434 67.4439 85.0005 104.453 113.682 132.109 134.839 147.9 161.286 167.552 180.271 173.393 164.214 164.704 164.929 151.027 
21.4161 20.9619 20.0425 18.6458 17.1404 15.7082 14.363 13.164 12.1503 11.3943 10.5331 9.81621 9.27292 8.52287 7.86613 7.21571 6.86972 6.54722 6.18086 6.05767 5.84413 5.74331 5.34157 5.37613 5.74614 4.82755 5.93396 6.33166 6.63324 6.27575 6.1286 6.29996 6.39561 6.25783 8.35735 10.1353 12.7674 16.2179 21.2231 22.8821 30.5365 32.8873 38.741 47.1231 62.109 76.2789 82.6849 85.2248 93.4992 106.587 129.866 
1.25167 1.54092 1.61586 1.66479 1.62636 1.54764 1.45002 1.35144 1.30002 1.37221 1.24992 1.21594 1.25099 1.26396 1.19211 1.11368 1.17447 1.17926 1.09469 1.18663 1.24469 1.26241 1.28225 1.55121 1.85559 2.29271 1.9588 2.0643 2.1298 2.16033 1.99561 2.16803 2.4514 2.28889 3.38747 3.593 4.16214 4.78292 5.81271 6.33169 7.67619 8.79859 9.90157 13.8201 18.3825 29.803 38.1957 42.5431 50.1324 65.3309 75.7705 
8.06553 8.47016 8.16484 7.95317 7.56606 6.97927 6.40216 5.81832 5.34915 4.76184 4.17023 3.86445 3.59548 3.34465 3.22689 3.1272 3.0707 2.78078 2.73684 2.87914 2.91462 2.70166 2.94528 3.39567 3.36401 6.51535 3.82384 3.72187 3.87835 2.98537 3.94925 4.46257 5.05292 5.48193 7.6157 8.15864 7.94723 9.75197 11.979 13.9881 15.977 24.9366 32.2326 43.1783 54.225 96.6812 116.124 125.618 137.845 167.079 175.967 
0.386492 0.673663 0.830526 1.01923 1.13761 1.12701 1.08731 1.00576 0.983516 0.88876 0.80653 0.768015 0.758917 0.762966 0.875459 0.915864 0.926685 0.840267 0.965175 1.34607 1.31677 1.45988 1.7494 2.44437 2.82243 3.75322 4.64599 5.26759 6.41115 6.25157 10.8954 14.196 16.7333 20.2125 29.9664 38.3357 49.068 56.9385 70.2592 77.4445 87.2613 119.677 138.701 163.93 185.748 188.167 181.928 204.41 209.145 204.391 194.264 
11.6594 11.1014 10.6408 10.266 9.69602 8.98708 8.29327 7.64215 7.1533 6.61679 6.18881 5.97757 5.62986 5.07574 5.11029 4.90404 4.90179 4.83467 5.98655 7.36115 8.48159 10.1959 12.4062 16.1348 21.2785 27.9059 38.9097 46.8027 51.0207 56.2955 68.1047 74.0679 79.0841 81.745 108.112 131.441 156.262 166.061 187.758 192.521 197.556 192.191 184.392 184.795 176.66 164.469 160.357 154.396 147.258 137.217 127.35 
