0.298785 2.57494 3.83239 5.13123 5.44999 5.33915 6.1212 6.91334 7.77493 8.87259 10.7154 13.3796 15.6821 18.7766 23.1148 25.2785 27.2603 31.3009 39.4074 49.0341 78.3911 95.3784 113.759 121.266 134.312 154.396 183.365 201.131 204.175 200.151 192.887 184.048 178.623 171.333 161.169 158.475 149.141 140.727 133.231 126.106 118.939 110.413 101.961 93.7893 87.4344 81.4717 74.4361 68.4846 62.9421 58.1572 53.8276 
28.5516 27.7983 25.408 24.4115 23.4283 22.2442 21.667 21.1522 21.3011 23.2472 30.6191 43.2335 56.7588 71.1717 90.9807 98.3975 104.953 115.833 134.381 145.982 168.235 164.838 164.408 161.757 159.923 161.922 162.279 158.748 153.64 149.505 142.043 135.057 126.165 120.32 110.611 103.762 97.1656 89.8786 83.7561 78.076 72.2459 66.7323 61.4384 56.2116 51.8754 47.7166 43.6372 40.1134 36.8275 33.9098 31.1948 
9.83036 9.50333 9.48376 9.82958 9.66613 9.3198 9.2146 9.02647 8.79145 8.79991 9.92377 12.1217 15.4835 19.2036 23.7402 26.5486 36.6796 56.0548 103.653 130.724 137.001 143.406 161.428 179.215 194.628 200.282 195.647 184.975 180.291 177.895 170.992 163.243 157.93 154.094 147.952 140.925 130.833 121.616 114.115 106.672 98.737 90.9854 83.8379 77.2051 71.2494 65.7739 60.6448 55.871 51.549 47.6509 43.7715 
3.77196 5.16473 5.63897 6.07192 6.5879 7.09619 7.2606 7.23387 6.81134 6.22816 5.57554 4.92301 4.58202 4.48603 4.31652 4.38497 5.91106 9.17786 17.9735 23.7811 25.611 30.3003 39.3025 49.0268 60.7524 67.1591 76.121 93.5458 144.716 168.463 203.908 204.865 203.745 205.328 204.951 201.714 211.486 202.546 194.556 185.725 171.573 157.367 144.714 133.756 123.289 112.927 104.13 96.018 88.2187 81.3931 74.4971 
11.161 16.7734 16.3087 16.054 15.89 15.5453 14.619 13.8746 13.0741 11.8806 10.9623 10.0981 9.25438 8.36621 7.94609 7.58561 6.7283 6.38803 5.97381 5.93797 6.08416 6.26161 7.37348 9.35155 9.24755 10.0391 12.2194 16.3389 28.0054 35.455 50.6188 60.7862 74.2452 88.0886 100.576 123.175 152.744 168.783 174.097 181.078 184.418 186.808 194.648 192.497 185.222 177.541 169.668 161.627 151.88 143.401 136.111 
11.8358 14.9909 14.6782 14.6421 14.1292 13.0685 11.9155 10.8751 9.71741 8.62365 7.57032 6.77064 6.12357 5.71402 5.28997 4.96224 4.30235 3.77747 3.32944 3.05769 2.98131 2.84006 2.6976 2.71406 2.39955 2.54979 2.62232 2.37229 2.43171 2.62615 3.40411 5.61525 11.2444 14.8214 19.5714 26.959 35.46 42.0443 46.9852 56.5738 65.2304 74.4087 91.813 102.749 116.296 140.694 151.261 163.265 170.04 178.561 190.005 
4.75289 8.44348 9.55311 10.1884 9.14316 7.98056 7.61496 7.23956 6.66788 6.22464 5.66638 5.09471 4.55623 4.5181 4.24518 4.07763 3.73421 3.16314 2.80929 2.93273 3.76015 3.42006 2.44679 1.43469 1.25034 1.18317 1.68727 1.59263 1.63413 2.20913 2.18658 2.69059 4.48476 3.74431 5.59872 6.72441 8.11351 9.72986 11.1916 13.3365 16.4334 20.4394 25.7858 27.9817 34.3391 46.4078 56.9608 67.0816 83.6925 106.654 131.797 
6.27603 10.153 11.8771 11.5328 10.1021 7.84436 6.7715 6.14007 5.7626 5.29897 4.70432 4.10303 3.82105 3.80148 3.6833 3.6314 3.24622 2.87435 2.63359 2.75984 2.33538 2.53311 2.16117 1.84198 1.82043 1.92979 2.28357 2.24909 2.45727 3.48931 3.86435 4.35777 4.93719 4.83262 7.47803 10.9856 16.2229 21.0847 26.9513 31.5065 40.0393 51.67 69.8739 79.3178 89.5036 105.424 127.86 138.085 160.978 179.059 193.764 
5.94861 10.4214 10.7707 11.1327 10.1325 8.53576 7.86587 7.49273 7.01077 6.59303 5.94594 5.07877 4.41658 4.28013 4.0961 4.119 4.07762 3.99136 3.65951 4.1034 3.25868 3.10385 2.90538 2.32772 2.45258 2.62883 3.26424 3.61958 4.4251 5.74951 8.30798 12.5599 18.1775 26.5069 34.7739 51.5938 74.9582 94.8943 113.532 121.68 131.622 137.192 157.735 174.931 175.601 179.068 178.605 181.874 181.482 179.738 174.441 
11.729 15.3255 15.6174 16.5156 15.416 13.9219 13.0838 12.4642 11.3987 10.5408 9.45608 8.55564 7.73119 7.69681 7.59453 7.55353 7.52535 7.40745 7.64331 8.66992 14.7726 18.4742 22.1779 23.4473 27.8918 33.9792 45.3157 54.8575 61.1782 63.5383 67.9346 79.4227 104.593 132.053 136.791 158.773 179.414 184.329 182.1 177.414 174.116 169.864 165.879 159.88 154.978 151.922 145.71 137.703 128.528 120.745 112.778 
