2.83235 3.09158 3.19765 3.23817 3.20995 3.05681 2.93374 3.15921 4.51895 5.34928 7.01115 10.0098 14.6659 15.7032 18.4403 24.0464 29.8056 52.2233 66.8961 80.8359 93.6466 111.034 119.421 127.884 135.985 161.826 165.108 164.992 162.757 166.022 171.279 164.936 161.387 153.633 147.112 141.226 134.365 127.746 121.267 116.597 112.257 107.1 102.236 98.5967 92.1832 86.4018 81.7174 74.6116 69.4667 64.6181 61.6696 
2.10603 1.90956 2.03191 2.12967 2.30496 2.65547 3.51639 6.09787 14.7544 21.219 31.8426 50.5508 80.2326 86.1862 99.6185 125.712 137.756 148.487 171.146 173.866 173.777 173.683 182.99 187.954 179.576 173.05 168.052 161.025 153.195 143.793 134.177 126.703 120.728 112.169 106.631 102.35 96.4665 89.7749 84.4963 78.0903 72.1003 67.8307 62.329 58.4074 54.6834 51.33 46.7462 44.0811 41.1753 39.6878 35.2183 
1.72876 1.73555 1.88462 2.09936 2.19532 2.07047 2.00352 2.34154 3.80011 4.91055 6.63487 9.69619 14.4398 15.5216 18.3633 24.0954 28.0056 31.7949 40.5901 47.5642 58.8839 69.5041 79.8335 107.361 120.474 129.284 140.222 156.697 158.67 185.017 190.243 192.597 205.646 199.884 191.689 184.452 176.371 168.532 156.41 146.702 138.514 127.268 117.604 109.252 103.219 95.1733 89.086 83.6021 77.4809 71.8051 67.0782 
3.05148 3.17823 3.14631 3.11729 2.99677 2.71104 2.44345 2.24957 2.15474 2.04882 2.00312 2.10524 1.91778 1.87836 2.00256 2.22789 2.23607 2.34941 3.21733 4.12321 5.99145 7.41798 10.2075 15.8732 26.572 39.2282 46.3995 60.134 72.6164 84.2618 98.8034 131.235 157.96 175.711 184.99 180.614 179.333 178.5 175.422 167.664 166.893 160.718 153.677 147.959 144.686 135.815 126.679 121.749 115.435 112.507 102.187 
21.1453 20.1825 18.8119 17.4059 16.0918 14.7333 13.5386 12.5007 11.6651 10.7672 10.016 9.29568 8.50455 7.93271 7.33046 6.79557 6.29071 6.26344 7.57182 6.22604 5.45744 5.5822 6.25822 6.41467 7.74499 10.4163 10.9366 12.8382 14.9385 14.7754 17.1085 22.2907 28.142 33.5002 36.0808 39.0539 48.44 64.3683 74.283 82.5237 88.427 116.276 127.453 143.459 144.891 149.315 147.362 171.09 179.552 196.425 180.501 
8.61048 8.88025 8.44482 7.92619 7.40648 6.81389 6.28976 5.8853 5.47326 5.00327 4.74512 4.47641 4.19875 3.96632 3.66322 3.48938 3.22779 3.05807 2.92568 2.92337 2.92983 2.65113 2.58069 2.73358 3.4548 2.91393 2.70585 2.7436 2.86971 3.72773 4.41368 4.87426 6.07717 6.0519 6.91335 10.6374 11.7764 14.0314 20.0484 29.7654 33.6873 39.9878 50.024 59.8504 67.6972 80.3074 109.039 133.757 160.596 196.718 205.594 
5.44198 5.80287 5.61761 5.38788 5.12589 4.77 4.38234 4.09258 4.09855 3.97256 3.78706 3.39416 3.16808 3.00875 2.98361 2.94026 2.79213 2.82033 2.24198 2.6873 2.68283 2.65391 2.65472 3.04655 3.41448 2.92567 2.81113 2.78832 2.68709 2.86403 3.42544 3.54168 5.46184 5.26589 5.66406 6.14638 7.10454 6.59166 6.89408 9.07836 9.93382 11.6353 16.7734 20.5568 27.1045 28.4411 38.982 44.9271 51.2588 63.8218 88.3873 
4.92607 5.16384 5.02891 4.81856 4.6462 4.38458 4.15844 4.08491 4.07475 4.02651 4.06935 3.64949 3.46117 3.28044 2.92739 2.74127 2.6314 2.7433 2.47006 2.66028 2.47138 2.40623 2.79495 3.42668 4.14853 4.37393 4.54966 4.50526 3.86496 3.86546 4.16855 4.59433 4.15758 5.07265 5.88639 7.00358 8.02934 8.04133 8.23922 9.479 12.5058 15.184 18.0659 30.3697 35.3953 44.2727 57.6961 69.0259 75.7537 93.3023 112.265 
4.84329 5.21027 5.06493 4.96803 4.77671 4.3893 4.00596 3.65329 3.4097 3.23192 3.22216 3.04789 2.7909 2.48742 2.2783 2.14807 2.17898 2.20494 2.13368 2.16244 2.29759 2.09893 2.10411 2.19245 2.72162 3.05239 3.65745 3.97092 4.95246 7.42377 8.81217 12.5256 13.4943 18.7428 26.1874 39.423 45.4866 54.6502 60.7819 67.4816 79.7032 97.253 110.924 130.877 142.497 144.051 138.434 144.556 151.709 173.505 162.165 
13.5997 13.1465 12.4203 11.6716 10.8929 9.95378 9.0716 8.30937 7.72413 7.00476 6.61696 6.03834 5.52246 5.11391 4.80824 4.56048 4.83803 8.44358 10.9073 12.5878 14.7119 17.711 18.7488 20.5744 24.1491 32.8553 36.4438 38.7824 40.2108 58.1826 68.0344 77.0456 85.9781 103.48 118.047 134.534 147.915 189.172 193.242 190.352 194.467 188.439 186.459 184.153 175.652 168.367 159.818 151.065 140.702 133.046 127.267 
