0 0 0 0 0 4 2 2 1 0
3 0 17 0 0 0 0 0 3 1
0 9 3 4 0 0 8 0 0 0
0 4 0 0 10 0 0 0 1 4
0 4 0 0 0 0 0 5 10 0
2 3 0 0 4 0 0 2 3 0
0 0 0 1 0 6 7 1 4 0
5 0 0 0 0 7 0 0 0 5
6 6 2 1 3 0 2 0 0 7
0 0 4 2 8 0 0 3 0 0
3 0 1 0 0 2 0 5 0 4
1 0 0 0 0 0 0 0 3 8
0 0 2 5 9 0 0 2 0 0
0 3 1 2 0 0 0 0 0 0
0 0 0 4 0 0 0 0 0 3
0 1 0 3 0 3 0 1 0 5
0 0 3 0 0 5 2 0 0 5
6 0 0 0 1 2 4 0 2 6
0 2 10 3 11 0 0 0 0 0
0 5 0 0 4 5 6 0 3 0
0 0 0 6 0 0 4 11 0 6
6 3 4 5 0 0 0 4 0 0
6 0 5 0 0 0 11 0 0 0
0 0 0 3 0 0 8 0 10 0
0 3 8 0 0 0 4 3 0 0
4 0 0 0 0 0 0 1 0 4
8 0 0 0 2 2 0 0 0 8
2 6 0 5 5 10 5 5 4 0
0 0 1 0 4 0 0 3 3 2
0 2 0 0 5 3 4 5 0 1
0 0 0 0 3 4 0 0 0 9
6 9 0 0 7 0 5 10 0 8
0 4 1 0 0 3 0 0 0 4
0 3 4 8 2 10 0 7 4 2
2 0 0 0 3 0 4 1 0 0
0 1 0 12 5 0 8 0 0 0
0 0 0 0 2 0 1 0 0 4
0 0 0 0 3 10 0 0 0 11
2 0 2 2 2 6 0 0 3 0
0 0 0 3 1 0 1 0 0 0
0 0 0 0 0 0 0 2 4 0
2 2 0 0 0 1 2 0 3 0
0 1 0 1 0 6 9 0 9 7
0 12 0 1 0 0 0 0 3 0
0 0 9 0 8 7 0 9 4 3
3 0 0 3 0 0 5 0 8 12
0 0 7 3 3 0 1 0 0 0
0 2 0 0 0 9 0 0 5 4
0 0 0 5 3 1 7 0 2 3
5 0 3 0 0 0 0 1 0 0
0 0 0 0 0 0 0 5 7 0
5 0 0 0 0 0 3 2 2 2
6 0 0 0 4 0 3 0 0 0
0 6 4 0 0 0 3 5 0 0
0 0 0 3 0 1 0 8 0 3
1 0 0 0 0 3 0 0 2 5
0 0 0 0 0 3 0 9 2 0
0 0 1 0 0 0 0 4 3 0
0 0 0 0 4 5 2 5 0 0
6 3 0 0 3 0 3 3 0 4
0 12 6 0 1 6 0 0 0 0
1 0 8 0 0 0 0 1 0 0
0 0 0 1 3 0 0 0 2 7
12 0 0 0 1 0 3 10 0 0
7 0 0 0 4 0 0 2 0 6
3 1 0 0 5 0 0 3 0 5
0 3 0 1 2 0 0 0 6 0
3 5 0 6 0 0 7 0 0 1
0 0 0 0 4 9 2 0 0 3
0 0 1 1 0 1 0 0 0 0
10 10 0 0 3 0 4 0 0 0
0 0 1 2 0 6 2 11 0 0
0 2 9 7 0 2 0 0 0 0
0 0 0 0 2 5 0 5 0 7
0 0 0 0 0 0 2 10 3 1
0 0 5 0 0 0 0 1 0 5
0 0 0 0 1 4 3 3 3 16
4 0 0 0 2 1 0 0 0 1
2 9 0 0 5 0 0 0 0 0
0 0 0 7 0 2 1 8 0 0
10 0 0 1 0 2 0 0 2 10
0 7 0 8 6 0 1 0 11 5
4 0 0 0 0 0 0 1 0 1
0 0 0 0 5 7 0 15 0 4
0 0 4 5 0 0 4 20 3 7
0 0 6 0 0 4 7 10 2 2
0 0 1 0 3 0 0 2 3 0
7 9 0 7 0 0 0 0 0 0
6 0 0 0 0 0 0 0 0 0
0 0 8 2 4 0 0 0 6 0
0 0 0 0 0 4 0 0 1 0
0 2 0 0 1 1 4 6 1 5
0 0 0 0 0 3 0 0 0 5
0 8 4 0 4 0 9 5 1 0
0 0 4 2 0 6 10 19 6 0
7 0 1 10 6 1 4 2 0 1
0 3 0 6 0 0 5 13 0 5
7 2 11 0 4 0 5 0 0 0
0 0 2 2 0 2 0 0 2 5
0 0 0 0 0 9 2 0 0 0
1 6 4 0 0 0 0 0 0 0
1 3 0 0 0 0 6 3 7 0
9 0 2 0 2 0 0 6 2 8
0 0 0 0 0 7 9 4 9 0
1 7 0 4 0 0 8 28 0 0
2 0 6 0 0 0 0 0 4 1
0 3 0 0 2 4 2 2 8 0
0 0 0 2 2 0 0 1 0 0
3 1 1 2 1 0 5 0 0 0
0 4 0 0 0 0 0 5 3 0
0 3 3 0 0 5 0 0 5 8
2 6 7 11 2 0 0 6 7 0
0 4 0 0 2 3 0 0 9 0
0 3 0 5 4 2 0 0 2 2
0 0 0 8 0 3 0 21 7 0
0 0 0 0 0 2 5 9 6 4
0 0 0 11 0 6 4 0 4 0
3 7 5 0 6 0 0 0 0 2
3 7 6 0 0 0 0 0 0 0
0 0 0 1 0 0 0 0 0 0
0 3 3 0 0 0 0 0 3 0
0 0 0 0 0 2 0 2 0 0
0 0 0 4 3 6 0 5 6 0
1 0 3 0 0 0 0 1 6 6
8 2 0 3 0 1 10 44 6 6
0 2 0 0 0 0 5 4 3 0
0 0 0 0 0 0 0 0 0 0
0 6 0 0 7 3 0 0 4 0
1 3 0 0 0 1 0 0 4 0
0 0 9 0 0 0 0 6 0 0
3 0 1 1 2 0 1 0 0 0
0 6 1 0 9 0 0 5 1 0
4 0 0 7 1 0 0 0 0 2
6 0 0 0 0 0 0 10 8 0
1 0 0 0 0 1 18 58 8 0
0 0 8 0 0 4 15 2 7 0
0 0 0 0 0 15 1 0 0 3
0 5 0 0 0 0 2 0 0 2
0 0 3 0 0 1 0 4 0 0
4 0 0 4 7 0 0 11 1 0
0 1 0 0 0 1 5 0 0 0
1 0 0 0 2 0 0 0 0 0
1 4 0 2 0 6 9 3 0 0
0 2 0 0 0 2 0 19 14 0
0 0 0 0 0 12 27 57 0 13
0 0 0 0 6 0 8 2 4 0
3 0 7 0 3 0 0 5 4 0
9 4 4 0 0 0 1 7 10 0
0 0 7 0 0 0 1 0 4 0
0 2 0 2 0 0 3 7 0 0
0 0 5 6 1 0 2 5 2 4
0 0 10 4 1 0 4 3 6 1
3 2 6 3 3 1 0 3 0 2
0 2 5 0 0 0 0 24 18 10
2 0 0 0 2 9 39 99 7 6
0 8 0 0 0 4 3 8 8 2
0 4 0 6 1 0 4 0 3 5
4 3 8 0 0 0 0 0 0 0
1 0 6 0 0 4 0 0 1 0
6 0 5 3 1 0 0 0 0 10
2 0 1 1 3 2 1 3 9 0
7 0 6 0 0 0 4 1 4 0
0 0 7 0 0 0 0 0 5 0
0 0 0 0 0 0 18 30 16 0
12 0 0 2 0 9 51 134 7 3
4 0 0 0 3 1 12 13 15 3
5 7 0 3 0 0 0 1 0 0
0 0 0 6 5 3 0 0 0 3
0 6 1 0 0 0 1 0 3 0
0 9 0 0 11 3 0 0 0 0
0 0 0 0 0 0 0 0 7 0
0 0 0 5 0 0 0 0 4 5
1 0 0 1 0 15 17 2 0 3
1 0 1 0 3 10 11 35 15 5
0 0 9 2 0 15 70 151 18 1
0 6 0 0 14 2 11 17 28 3
7 4 0 0 0 0 3 0 4 0
0 0 1 0 5 0 0 3 5 0
0 0 2 6 5 0 0 0 4 0
0 2 0 0 0 6 8 2 1 13
5 8 0 0 0 4 1 7 2 0
0 0 13 6 0 3 0 3 0 2
4 0 0 0 5 6 19 12 0 3
0 7 0 0 7 15 14 42 19 12
0 0 0 0 0 10 57 150 22 1
2 3 0 2 2 16 22 33 31 4
0 0 0 0 0 0 10 2 0 2
0 1 10 0 4 0 0 3 2 0
0 6 4 6 0 0 0 10 0 0
13 3 1 0 6 0 1 0 5 0
0 0 0 0 0 6 0 9 0 0
1 1 0 1 1 0 0 0 2 7
0 0 8 7 3 6 32 6 11 3
0 0 5 0 0 19 29 41 32 14
0 0 3 1 0 11 110 146 49 13
0 0 4 1 10 15 29 45 34 15
3 1 7 0 0 3 11 7 10 2
0 0 0 0 3 0 5 0 0 5
2 0 9 0 0 0 1 0 3 2
4 0 14 0 0 3 4 0 9 6
1 0 11 1 7 0 0 0 2 2
10 2 0 0 0 0 0 0 0 0
0 3 0 5 3 13 36 8 20 9
6 2 8 0 2 23 52 56 31 4
1 0 2 0 1 41 126 147 59 12
7 0 0 0 8 22 56 48 32 6
0 0 0 0 3 9 27 25 21 13
0 0 0 5 0 0 7 1 0 1
0 2 4 0 0 0 12 1 1 0
4 0 0 0 3 0 0 0 5 0
0 4 0 4 4 6 2 0 0 0
0 5 6 5 1 10 3 8 7 0
3 0 0 2 10 9 24 27 29 1
0 4 0 0 5 22 76 82 38 20
8 0 5 0 5 48 130 138 108 9
3 2 0 0 10 18 92 66 47 27
0 3 3 3 0 5 35 23 19 28
1 1 4 0 0 0 0 14 0 4
4 5 0 0 13 0 11 0 1 0
0 0 5 5 9 7 0 0 0 5
0 4 5 6 0 0 6 0 0 0
0 2 0 0 4 6 0 8 2 9
0 0 7 0 9 22 45 18 50 3
3 1 0 0 15 40 86 96 34 24
0 0 0 4 7 46 124 126 137 31
0 0 0 5 20 17 84 84 61 14
3 0 4 0 0 13 41 10 17 38
0 0 0 3 2 2 4 14 0 7
0 0 0 5 0 0 5 2 0 0
0 0 11 5 1 0 4 0 2 2
0 0 0 5 7 0 2 4 4 4
0 0 0 2 1 3 4 9 0 15
6 0 0 3 3 22 57 17 59 15
0 0 4 7 11 73 82 114 56 36
1 0 0 6 11 69 123 121 118 51
4 2 7 2 16 38 100 104 84 24
6 0 3 3 0 9 57 25 29 42
0 0 0 0 3 10 7 17 8 19
0 0 0 0 0 1 0 0 0 0
5 0 0 0 0 0 2 0 1 0
0 9 0 0 0 0 2 9 4 0
2 11 1 2 0 13 4 18 19 4
0 5 6 6 5 38 87 33 74 25
0 6 0 3 16 123 104 125 76 62
0 0 5 5 7 76 133 116 174 56
0 0 1 1 27 33 114 121 145 22
0 5 10 0 7 31 71 37 22 44
0 0 0 8 0 5 0 13 8 13
