9 2 0 7 1 1 0 8 4 0 5 4 7 0 0 2 0 10 0 0
0 5 9 5 6 0 3 0 0 5 0 0 6 0 0 0 10 0 0 0
0 0 2 0 0 0 0 0 12 4 0 7 2 2 0 0 2 0 7 0
2 0 8 0 0 0 0 0 6 0 0 2 1 19 0 0 0 10 0 0
0 0 0 0 0 8 0 3 0 5 0 0 0 0 0 0 10 0 1 3
0 0 4 0 6 0 12 0 0 6 0 0 0 0 3 3 3 9 8 0
0 2 2 0 0 0 0 3 6 0 3 3 0 0 11 4 6 0 0 6
0 0 5 0 0 0 18 0 0 0 3 4 0 0 0 1 0 1 0 10
2 0 0 0 0 2 5 3 2 9 6 0 0 7 0 0 8 0 0 1
1 0 0 0 2 2 0 3 0 0 0 0 0 1 0 7 2 0 4 7
9 5 0 0 0 0 0 0 0 0 2 2 0 0 6 11 0 0 3 5
0 0 0 0 4 0 0 0 2 2 0 0 10 1 0 7 0 2 2 0
3 0 5 0 3 3 0 0 1 5 6 4 1 0 0 0 0 8 0 0
0 0 0 0 0 9 0 4 8 0 2 0 0 0 9 1 6 2 4 2
0 0 0 0 2 5 0 0 0 8 3 0 0 1 3 0 5 5 1 0
0 13 1 0 8 0 7 0 0 0 1 0 0 7 2 1 0 7 1 0
1 2 7 3 0 0 0 0 0 1 0 0 0 1 3 0 0 0 0 5
0 0 1 0 0 10 0 4 1 0 0 0 0 0 2 0 0 0 6 7
0 0 7 0 5 4 0 0 4 0 0 0 2 9 8 0 0 0 0 5
0 2 0 0 0 0 0 0 1 2 0 0 0 1 2 0 0 1 0 0
1 3 0 0 0 5 0 0 0 0 13 0 15 5 0 2 7 0 0 1
0 0 0 0 4 0 0 0 0 0 0 4 4 7 0 5 4 7 5 0
0 0 0 6 2 2 13 0 2 0 3 1 6 1 6 5 0 0 5 0
7 3 1 0 0 1 0 0 4 4 4 0 9 0 0 1 0 0 5 7
4 0 0 0 2 0 0 0 0 3 8 0 0 0 0 4 0 4 3 0
5 0 2 1 8 0 7 4 2 6 0 0 0 3 0 0 0 0 2 4
1 4 0 0 0 0 0 6 7 0 0 0 1 8 3 0 1 0 0 0
9 4 2 0 6 0 0 0 0 0 0 2 0 7 7 11 0 6 0 0
0 1 1 3 0 0 0 0 0 0 8 4 0 0 0 3 0 0 1 0
0 0 0 3 0 1 6 0 3 2 0 0 1 0 0 0 0 8 0 2
0 0 1 5 12 1 0 4 2 3 4 9 0 14 0 0 0 0 0 1
5 5 5 0 0 0 4 5 1 6 3 0 0 0 0 0 3 4 7 0
0 11 0 2 1 8 0 0 0 2 0 3 0 3 6 0 0 0 0 0
5 3 0 0 0 0 0 5 0 0 3 0 1 0 0 0 0 0 0 2
0 4 2 0 0 0 0 0 0 5 0 0 0 9 12 0 6 0 2 1
4 0 0 0 0 0 3 0 0 4 0 0 0 0 1 0 0 4 0 2
0 3 3 0 0 7 0 3 0 5 3 8 7 3 0 0 2 0 0 0
4 0 0 2 0 1 0 0 0 1 0 0 5 0 0 0 0 0 4 7
0 1 0 2 0 0 0 1 5 4 0 0 5 3 0 4 1 0 0 0
1 0 0 7 8 1 0 0 6 0 5 0 7 1 4 2 3 0 0 0
5 8 0 0 2 0 6 5 0 2 0 3 11 0 0 9 4 0 1 3
0 0 0 0 9 0 8 0 9 3 0 7 8 4 3 0 3 0 0 0
0 5 8 6 0 0 1 0 0 7 2 0 0 0 0 0 5 0 5 0
0 7 0 3 13 0 0 0 5 7 0 1 5 0 0 2 0 0 0 5
0 0 0 5 0 1 0 0 6 8 6 10 0 0 0 0 0 0 8 0
0 0 7 1 0 4 0 4 0 10 5 0 2 0 8 0 0 5 0 1
0 0 2 0 3 2 2 0 3 0 0 5 0 0 1 0 2 0 0 6
2 4 0 0 0 7 9 0 0 0 2 2 0 0 4 3 4 0 9 2
0 0 0 8 6 0 0 9 0 0 0 0 5 5 0 4 0 0 2 9
6 0 0 0 2 0 0 9 3 0 0 3 0 11 3 0 0 0 0 5
0 0 0 0 0 1 0 8 3 8 0 3 3 0 4 4 0 6 0 15
0 0 2 9 1 10 6 0 0 7 7 4 4 0 0 4 0 6 0 0
0 3 0 0 5 0 0 0 1 3 1 0 0 1 0 1 0 2 0 11
0 0 10 0 4 4 0 0 1 1 2 7 4 0 3 0 0 0 0 7
0 3 0 0 3 6 0 0 0 2 0 9 10 0 8 0 0 0 0 0
5 8 0 0 0 0 0 1 3 0 5 0 1 1 0 2 0 3 9 2
2 8 0 2 10 1 0 6 3 0 0 0 3 6 0 12 0 0 0 0
4 0 7 0 3 1 0 0 0 1 0 0 3 0 3 0 4 4 0 0
0 0 0 2 0 1 0 0 7 1 0 2 0 0 0 0 0 0 11 0
0 1 0 0 0 0 0 0 0 5 3 0 0 1 0 0 4 4 11 0
0 15 7 2 0 2 0 2 0 1 0 2 2 7 0 4 0 5 0 0
1 0 6 0 0 0 0 0 11 0 0 3 0 0 9 5 0 0 1 0
0 4 0 0 0 4 6 7 3 0 0 9 6 0 0 0 5 0 6 0
1 0 0 3 2 7 9 0 4 8 8 2 4 0 0 6 0 0 1 0
3 2 0 0 0 3 2 4 0 0 1 0 6 1 1 0 2 0 14 0
0 0 0 1 0 0 8 0 0 0 0 2 0 0 2 0 0 6 0 1
0 1 0 0 0 0 0 5 0 0 2 8 0 0 0 0 3 0 1 6
5 1 0 0 0 3 0 0 0 0 0 0 0 0 1 2 1 0 0 4
4 0 2 4 1 0 3 0 4 4 0 1 10 4 0 0 0 1 0 0
0 0 1 0 9 0 5 0 1 0 0 4 2 0 0 0 0 0 0 0
3 3 0 0 6 0 5 0 0 0 0 0 7 13 0 0 0 10 0 0
5 0 0 3 0 0 0 2 1 0 1 9 0 5 0 0 3 0 6 0
0 2 0 1 5 0 1 3 0 0 3 0 3 0 9 0 3 2 0 3
0 3 3 0 4 0 0 1 1 0 0 0 2 0 0 2 0 0 7 2
0 0 4 0 8 0 2 0 4 0 0 0 8 5 14 0 5 1 1 0
1 4 0 6 4 2 0 6 1 0 4 0 2 0 2 4 1 0 0 2
5 0 0 1 0 2 0 0 0 0 0 0 0 3 0 0 5 0 7 10
0 0 13 1 0 0 0 4 1 7 0 0 7 0 7 3 0 3 0 0
0 0 9 5 0 1 7 2 3 0 0 0 0 1 0 3 0 4 0 2
3 1 0 0 0 4 3 8 0 0 2 0 0 0 0 1 0 2 4 2
0 2 6 0 0 0 0 0 0 5 0 2 0 0 6 10 10 0 0 3
0 0 0 0 0 5 0 0 0 6 1 0 0 0 0 8 0 0 12 0
14 0 0 3 0 0 0 0 0 0 0 3 3 0 6 4 4 1 0 9
0 1 0 0 4 2 0 4 0 0 1 0 2 0 0 0 2 0 1 0
8 13 0 3 4 3 7 0 0 0 0 0 0 0 0 0 1 12 0 0
0 0 0 3 9 0 0 0 2 16 8 0 0 0 2 0 9 10 6 2
1 0 1 1 0 0 6 5 1 0 2 3 0 0 2 1 0 0 8 8
5 0 3 0 2 0 3 3 0 1 0 2 0 8 4 5 0 0 2 0
4 0 1 0 0 0 0 0 0 6 6 0 0 0 5 4 2 0 0 7
0 5 0 1 0 0 4 1 0 11 0 0 0 0 0 5 0 0 4 1
0 0 0 0 0 8 0 0 7 0 0 12 1 0 0 8 0 0 0 0
0 3 6 1 0 0 7 1 0 0 6 0 3 12 0 0 1 0 0 3
0 2 0 1 0 0 12 0 3 3 0 0 0 6 4 0 0 0 3 6
3 0 1 5 0 0 1 0 0 7 5 0 0 4 2 5 0 0 3 4
0 0 0 2 0 0 2 1 0 0 0 0 5 0 14 1 0 1 4 4
16 0 5 0 0 5 0 0 0 0 3 0 9 2 0 2 2 0 0 0
0 0 0 4 13 0 0 0 0 0 0 0 4 0 4 0 1 0 2 0
0 0 0 0 0 4 0 4 2 1 0 0 0 1 9 0 0 0 0 0
3 11 2 6 7 4 0 4 0 8 0 0 6 1 0 2 0 1 3 1
0 0 1 2 0 0 0 0 11 0 0 0 9 0 3 4 5 8 0 0
3 7 0 5 0 0 0 0 7 1 0 0 5 3 0 0 0 0 8 9
0 0 0 3 0 0 6 2 7 0 0 1 1 0 2 0 0 0 0 3
0 0 0 0 9 0 0 0 0 1 4 6 0 0 0 4 0 0 9 0
0 0 0 3 0 3 0 4 0 7 0 0 0 6 4 0 4 0 0 2
1 0 3 11 4 0 7 4 0 0 0 0 0 2 9 0 2 0 5 0
3 9 2 1 0 0 0 0 0 4 0 0 0 2 0 0 1 0 7 0
0 0 4 0 0 7 1 4 0 2 4 0 0 3 8 0 0 7 15 5
0 4 0 2 0 2 0 0 0 2 0 3 2 2 0 0 0 0 0 0
10 0 0 5 6 2 0 1 4 0 1 2 0 0 0 10 0 6 2 0
7 3 1 0 1 0 9 0 0 0 1 5 0 1 11 0 1 0 3 2
2 0 0 7 0 3 0 5 0 0 0 0 2 0 2 0 0 0 0 0
7 0 5 9 0 0 0 1 11 0 5 2 1 19 5 0 2 0 0 7
0 0 0 1 1 0 9 0 0 1 0 0 0 2 0 0 6 0 0 0
6 9 5 0 0 0 0 0 0 0 0 0 0 0 9 4 8 0 3 0
8 0 6 1 0 2 3 0 4 0 8 5 0 3 27 5 0 0 4 0
2 0 8 5 4 7 0 3 0 0 7 0 0 3 4 15 5 2 0 3
0 3 0 0 0 0 9 0 2 7 3 0 0 0 0 3 0 0 0 4
7 0 0 3 0 0 0 6 0 0 5 0 0 0 3 0 0 3 0 1
0 1 0 6 0 0 1 1 5 2 0 4 0 0 0 0 8 4 5 0
7 3 0 0 2 5 2 13 1 0 0 2 9 0 1 0 0 0 0 0
0 3 0 0 0 4 1 0 3 6 5 3 0 0 0 1 5 1 8 13
0 4 5 13 0 8 0 5 0 0 4 0 10 0 0 0 0 0 0 0
3 7 7 6 0 3 1 3 0 2 3 0 0 2 0 3 0 0 0 13
6 0 3 0 0 0 0 0 0 2 0 0 1 0 0 0 0 0 5 0
8 0 0 0 1 0 4 0 1 0 4 0 0 0 0 3 1 0 0 0
10 8 0 0 1 5 1 0 0 0 0 1 2 0 2 1 0 0 6 0
3 0 0 0 0 0 0 7 3 4 2 0 0 0 0 7 0 2 4 3
10 2 0 8 5 2 0 0 8 9 0 4 1 0 8 0 0 0 0 0
0 7 0 0 0 5 6 4 0 3 0 0 0 7 0 0 0 9 0 0
1 1 10 0 2 3 0 3 1 0 0 4 0 0 2 0 3 0 0 3
4 0 0 0 0 0 0 0 0 0 0 8 0 0 0 0 1 0 0 0
9 12 3 9 0 2 0 3 4 0 5 0 8 5 0 5 0 3 0 2
0 1 0 0 0 8 5 1 6 8 0 4 0 0 2 0 0 0 0 0
7 5 0 2 0 3 1 0 0 0 0 4 1 0 6 9 0 0 4 0
0 1 0 0 8 0 1 0 3 0 0 3 0 16 28 6 0 0 4 0
0 0 8 8 0 0 0 9 4 0 5 3 4 0 7 13 8 0 0 6
1 2 0 0 0 9 0 5 0 3 0 0 0 6 1 3 0 0 6 0
0 0 8 0 0 0 0 0 5 2 4 1 0 4 0 3 5 0 2 5
2 7 1 0 0 0 0 9 3 0 2 7 0 1 0 0 2 0 5 6
2 3 0 3 0 0 6 2 0 1 0 0 5 2 0 1 8 0 0 0
3 5 4 3 0 0 5 2 10 4 0 0 0 0 2 6 4 1 0 0
0 1 0 0 12 0 4 3 0 0 3 0 0 6 0 0 1 3 4 8
4 0 9 0 4 0 1 1 1 0 0 0 0 5 0 0 0 0 0 0
0 6 0 3 0 0 0 4 3 0 5 3 0 0 0 0 0 2 7 0
0 0 0 0 5 7 3 0 2 0 0 2 0 0 0 2 7 7 0 0
0 0 1 8 5 5 0 4 0 5 9 0 0 0 8 0 0 0 0 1
0 0 0 4 0 1 4 0 0 0 0 0 11 0 0 1 0 0 0 0
0 0 4 0 0 0 0 0 0 0 2 3 1 2 0 0 0 0 0 0
2 6 10 2 4 0 1 0 0 0 5 0 0 11 1 0 0 0 3 0
9 0 0 0 7 0 0 3 1 4 0 1 0 0 0 0 0 6 3 5
0 5 0 0 0 1 0 0 0 4 0 0 0 2 1 2 0 0 0 1
0 0 0 0 0 0 0 0 9 0 0 3 0 0 0 0 4 0 0 3
0 0 0 0 0 0 1 2 3 0 3 0 7 0 4 3 2 4 11 0
4 0 12 0 0 2 0 0 5 0 9 0 6 8 15 11 5 0 4 0
0 1 7 0 3 0 0 2 0 0 0 7 1 2 47 13 0 10 0 1
0 0 0 0 0 0 0 0 12 9 0 0 0 8 6 16 0 0 4 17
0 5 0 6 5 0 0 0 2 0 3 0 0 2 4 0 7 0 2 0
0 0 0 7 7 2 2 0 5 4 0 0 1 5 2 1 0 0 0 0
5 0 0 0 0 5 0 2 0 0 3 1 0 0 8 0 4 3 0 0
0 0 3 0 0 0 0 4 5 0 4 2 1 2 0 6 10 2 3 1
1 0 8 0 0 0 2 0 4 7 0 0 0 0 0 0 17 0 0 0
0 0 2 3 3 0 2 2 0 0 0 0 0 0 4 6 3 0 0 0
6 0 0 1 2 0 3 0 0 4 0 4 7 0 7 0 1 0 0 0
0 2 6 1 0 0 3 0 3 0 3 6 0 4 0 8 15 7 6 1
3 6 0 2 1 2 0 4 0 0 0 6 0 0 5 4 0 0 0 0
4 0 8 5 6 0 3 8 7 0 8 0 3 0 0 2 0 0 5 7
0 0 2 0 1 1 0 2 0 0 0 5 3 3 0 4 3 0 0 0
4 0 2 0 0 3 1 0 3 3 5 0 1 5 0 8 8 0 0 0
0 0 1 0 0 6 0 2 0 0 0 0 0 8 0 10 0 0 0 0
0 0 4 0 0 0 0 11 1 0 0 0 2 0 1 7 5 2 6 1
4 8 1 0 0 0 9 1 8 0 4 3 0 3 0 2 0 0 4 0
4 3 11 3 0 0 0 0 0 5 2 0 4 13 0 0 1 0 0 3
0 2 0 6 1 0 0 4 0 5 8 0 5 8 0 6 0 2 9 0
2 2 1 0 0 0 2 3 11 3 0 5 1 3 19 8 0 0 0 0
0 0 1 8 2 0 0 0 10 0 2 8 0 9 65 11 4 0 0 0
0 0 0 8 10 0 0 2 1 0 0 0 7 14 7 24 2 5 4 3
0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 10 1 5 7 5
0 4 0 4 3 2 5 0 0 0 0 0 0 0 10 0 2 8 0 2
0 4 0 10 2 5 0 2 2 0 0 3 1 5 0 0 0 10 0 0
3 0 0 0 7 8 1 0 3 2 0 0 0 8 6 5 0 0 9 0
0 1 0 1 9 0 5 2 5 4 0 0 3 0 10 0 6 3 0 2
0 0 1 3 0 0 6 0 3 0 0 0 1 4 4 1 0 0 2 0
5 0 0 0 1 0 0 0 0 0 0 3 0 0 0 2 5 3 0 0
1 0 0 9 0 0 0 1 0 0 8 0 0 0 7 3 5 3 0 5
0 3 0 0 3 1 0 0 0 0 0 8 1 4 1 4 2 2 0 0
6 0 8 3 9 0 0 5 0 0 0 0 4 0 0 0 0 0 0 0
0 0 0 2 0 3 0 0 0 5 0 9 0 0 0 0 0 3 0 4
0 1 9 0 0 0 0 0 10 0 2 2 0 1 0 0 6 5 0 0
6 0 8 0 0 0 2 3 2 0 0 8 0 0 3 0 0 0 3 0
2 0 0 0 0 0 6 0 2 0 4 5 2 4 0 0 10 0 0 0
1 0 4 0 5 0 8 7 1 2 0 0 0 0 0 8 3 1 3 0
5 2 0 0 7 4 0 10 10 0 6 0 0 9 0 0 0 2 3 2
5 8 2 0 6 12 0 0 5 2 0 0 3 10 12 0 0 8 0 0
0 0 8 0 0 3 4 0 0 1 0 0 11 11 27 17 10 10 1 6
2 1 1 0 0 0 3 0 0 0 0 0 0 10 93 21 1 6 1 7
2 0 0 0 4 0 10 5 0 0 0 0 0 29 8 35 7 3 1 0
0 8 0 2 0 0 0 3 9 4 9 0 0 7 5 8 10 0 5 7
0 0 0 0 7 5 0 3 3 4 2 6 6 1 0 0 0 5 11 0
1 5 5 3 0 1 0 0 0 0 0 0 3 0 2 0 4 0 6 9
0 0 0 0 0 5 6 1 1 0 11 0 0 5 3 0 0 2 3 2
0 3 4 1 1 0 2 0 16 0 0 2 0 0 12 0 0 0 9 0
0 0 0 9 0 1 4 0 0 3 6 2 1 1 0 7 0 0 10 0
12 0 4 0 0 3 0 9 1 0 0 6 0 4 1 0 0 0 4 0
0 1 0 0 0 0 0 2 2 4 0 2 1 0 0 0 0 2 8 0
0 0 0 0 0 0 0 0 0 0 0 6 1 8 0 0 2 0 4 0
0 0 0 6 10 0 7 0 2 0 0 0 0 0 0 0 2 9 12 12
0 0 4 1 0 11 0 0 5 3 7 0 4 4 9 0 0 5 6 1
3 4 1 0 6 8 0 0 0 0 0 0 0 0 2 0 0 0 4 0
0 3 0 8 6 11 6 0 1 0 4 7 3 0 1 5 0 0 0 0
0 1 4 0 0 6 0 3 0 1 0 0 3 6 6 0 3 0 0 0
0 0 7 1 0 4 7 5 0 4 8 0 0 2 0 6 0 2 1 1
0 9 1 0 1 0 7 2 0 0 7 0 0 0 5 4 0 1 0 3
1 3 2 2 6 8 0 7 0 1 8 0 1 0 12 8 10 0 0 3
0 5 0 9 0 0 0 0 0 3 9 0 6 22 45 33 9 0 3 2
0 4 0 0 0 0 0 0 0 1 0 0 10 7 102 30 18 6 2 3
0 0 0 12 0 0 0 0 3 0 3 0 0 34 31 40 2 0 0 3
0 0 0 1 0 7 0 6 0 7 4 0 3 0 2 2 0 0 0 0
0 2 4 7 0 0 0 1 1 2 0 0 0 8 0 0 5 1 0 2
0 0 0 4 0 0 0 0 5 0 0 0 0 0 2 0 0 0 2 0
4 8 0 3 7 0 7 7 3 6 0 2 6 0 0 0 3 0 0 0
1 0 0 0 0 0 0 0 0 4 3 0 2 0 0 0 0 0 7 0
0 1 0 0 11 2 5 0 0 0 3 0 0 0 0 2 0 0 0 2
0 0 0 0 0 0 0 8 1 0 9 0 0 1 0 0 0 13 0 0
0 10 1 0 6 6 8 0 0 0 0 0 0 6 0 0 0 6 0 0
0 0 0 1 6 0 3 0 6 0 2 0 4 6 0 7 0 0 2 3
0 0 0 7 0 1 0 4 2 0 7 0 1 3 0 3 0 0 1 0
1 1 2 0 1 1 0 0 3 0 0 3 0 0 0 0 8 11 9 0
0 0 0 0 0 0 0 8 4 10 7 7 4 4 0 2 0 8 1 1
4 0 2 3 0 12 0 0 0 5 0 6 5 0 0 6 0 0 0 0
0 0 8 0 0 0 1 2 0 0 1 2 0 7 0 0 0 0 0 9
2 0 0 10 2 7 0 4 9 2 1 0 0 2 4 0 1 0 0 0
0 0 1 0 3 0 10 0 0 0 3 4 0 3 3 1 0 5 2 0
0 0 1 11 4 0 0 4 5 2 2 2 16 9 26 23 3 7 12 1
0 0 4 0 0 0 3 0 0 0 1 0 8 23 58 51 16 2 1 0
0 8 0 0 0 1 0 0 0 10 0 6 5 21 135 31 14 3 0 5
0 2 0 0 0 0 0 0 0 3 3 1 3 29 26 47 20 0 0 0
8 0 11 0 0 8 0 7 0 2 5 7 5 0 7 10 4 0 1 0
4 6 0 5 5 0 6 3 7 1 0 4 0 6 0 4 0 0 0 2
1 6 0 9 0 0 2 1 4 6 0 0 6 2 0 0 2 10 0 0
0 0 0 0 9 2 5 0 5 2 17 4 0 7 0 0 13 0 0 0
4 0 2 0 4 0 1 0 0 0 0 4 9 0 2 5 0 0 0 5
4 0 0 1 7 0 1 0 0 0 0 1 0 2 3 7 2 0 0 0
0 0 4 0 8 0 0 2 0 0 7 0 4 0 7 5 0 0 1 0
1 0 5 1 2 0 0 0 3 1 0 0 0 14 0 1 5 9 0 0
0 0 0 2 0 6 4 0 0 6 0 0 0 2 2 1 0 3 1 0
7 0 0 0 0 4 0 3 3 0 0 1 5 0 0 9 4 0 0 0
7 0 0 2 0 0 2 0 0 2 0 0 0 0 2 0 0 2 0 0
3 8 3 0 0 1 3 0 3 2 1 6 7 0 0 0 3 0 0 4
6 3 0 0 5 0 0 0 2 4 1 0 0 4 3 0 7 0 5 7
0 1 0 0 0 9 0 8 0 2 3 5 0 0 0 0 0 0 0 12
2 1 0 2 0 6 7 2 6 4 0 1 7 3 0 0 3 0 1 0
0 2 4 0 6 0 0 4 4 0 0 5 3 8 1 0 0 6 1 7
1 8 0 5 6 1 3 7 0 2 0 0 0 10 30 22 1 0 2 1
0 0 0 2 1 15 0 0 0 0 3 0 14 38 73 107 24 1 8 0
0 0 6 1 0 0 0 3 3 0 0 5 15 33 135 60 28 4 4 7
1 9 1 5 9 0 2 0 7 0 0 4 2 48 61 75 14 0 1 4
0 0 0 0 3 0 4 0 13 4 0 2 1 11 21 12 12 0 0 3
1 0 7 0 0 9 0 2 0 0 14 0 0 0 0 2 2 0 0 0
5 4 0 0 6 4 1 3 0 6 0 0 2 4 2 2 3 0 0 10
0 0 5 0 5 0 3 1 1 0 0 0 3 3 0 0 0 6 6 0
0 0 8 5 0 1 0 0 3 0 0 0 0 0 3 0 0 0 6 1
1 3 0 0 1 0 2 1 0 4 1 2 0 0 2 4 6 5 0 0
4 4 11 0 2 3 0 1 8 1 4 0 0 3 0 13 0 1 2 0
0 0 0 0 0 1 0 0 0 3 0 0 0 0 10 0 0 4 0 0
3 4 0 8 1 0 0 0 1 1 7 1 11 3 0 2 4 3 0 4
10 0 9 2 3 1 0 0 3 0 0 6 1 0 4 0 0 0 2 0
2 0 2 0 0 4 0 0 0 0 0 0 14 1 5 0 0 0 3 2
0 0 2 6 9 7 3 0 0 0 4 0 0 0 0 7 0 1 1 0
7 7 2 0 4 0 1 3 0 0 2 0 0 0 0 0 0 0 0 5
3 0 0 8 0 6 3 6 1 5 0 20 0 0 0 0 3 0 6 0
1 0 0 0 3 0 2 5 5 0 0 0 4 5 1 0 1 0 1 7
8 10 0 0 6 5 0 5 3 1 4 7 8 5 8 6 3 0 0 0
1 4 7 5 0 6 4 6 0 0 1 5 16 15 80 31 8 0 0 5
0 0 6 0 8 0 0 4 1 0 9 6 23 53 83 170 42 5 0 0
0 0 2 4 0 0 2 2 0 2 5 3 10 56 146 79 30 11 0 0
0 3 0 6 0 0 0 0 0 8 5 0 0 67 95 114 16 0 0 8
0 0 0 5 2 3 0 0 4 6 0 0 1 5 65 28 5 1 0 5
0 0 4 0 0 10 2 0 2 1 0 0 0 7 10 0 0 2 2 0
12 0 2 0 2 0 0 0 8 0 0 0 0 2 0 0 1 0 8 2
