2.914933 0.091364 2.589349 491.946899 8.053105 0.000000
2.914933 0.091364 2.589349 491.946899 8.053105 0.000000
2.914933 0.091364 2.589349 491.946899 8.053105 0.000000
2.914933 0.091364 2.589349 491.946899 8.053105 0.000000
2.914933 0.091364 2.589349 491.946899 8.053105 0.000000
2.914933 0.091364 2.589349 491.946899 8.053105 0.000000
2.914933 0.091364 2.589349 491.946899 8.053105 0.000000
2.914933 0.091364 2.589349 491.946899 8.053105 0.000000
2.914933 0.091364 2.589349 491.946899 8.053105 0.000000
2.914933 0.091364 2.589349 491.946899 8.053105 0.000000
2.914933 0.091364 2.589349 491.946899 8.053105 0.000000
2.914933 0.091364 2.589349 491.946899 8.053105 0.000000
2.914933 0.091364 2.589349 491.946899 8.053105 0.000000
2.914933 0.091364 2.589349 491.946899 8.053105 0.000000
2.914933 0.091364 2.589349 491.946899 8.053105 0.000000
2.914933 0.091364 2.589349 491.946899 8.053105 0.000000
2.914933 0.091364 2.589349 491.946899 8.053105 0.000000
2.914933 0.091364 2.589349 491.946899 8.053105 0.000000
2.914933 0.091364 2.589349 491.946899 8.053105 0.000000
2.914933 0.091364 2.589349 491.946899 8.053105 0.000000
2.914933 0.091364 2.589349 491.946899 8.053105 0.000000
2.914933 0.091364 2.589349 491.946899 8.053105 0.000000
2.914933 0.091364 2.589349 491.946899 8.053105 0.000000
2.914933 0.091364 2.589349 491.946899 8.053105 0.000000
2.914933 0.091364 2.589349 491.946899 8.053105 0.000000
2.914933 0.091364 2.589349 491.946899 8.053105 0.000000
2.914933 0.091364 2.589349 491.946899 8.053105 0.000000
2.914933 0.091364 2.589349 491.946899 8.053105 0.000000
2.914933 0.091364 2.589349 491.946899 8.053105 0.000000
2.914933 0.091364 2.589349 491.946899 8.053105 0.000000
2.914933 0.091364 2.589349 491.946899 8.053105 0.000000
2.914933 0.091364 2.589349 491.946899 8.053105 0.000000
2.914933 0.091364 2.589349 491.946899 8.053105 0.000000
2.914933 0.091364 2.589349 491.946899 8.053105 0.000000
2.914933 0.091364 2.589349 491.946899 8.053105 0.000000
2.914933 0.091364 2.589349 491.946899 8.053105 0.000000
2.914933 0.091364 2.589349 491.946899 8.053105 0.000000
2.914933 0.091364 2.589349 491.946899 8.053105 0.000000
2.914933 0.091364 2.589349 491.946899 8.053105 0.000000
2.914933 0.091364 2.589349 491.946899 8.053105 0.000000
2.914933 0.091364 2.589349 491.946899 8.053105 0.000000
2.914933 0.091364 2.589349 491.946899 8.053105 0.000000
2.914933 0.091364 2.589349 491.946899 8.053105 0.000000
2.914933 0.091364 2.589349 491.946899 8.053105 0.000000
2.914933 0.091364 2.589349 491.946899 8.053105 0.000000
2.914933 0.091364 2.589349 491.946899 8.053105 0.000000
2.914933 0.091364 2.589349 491.946899 8.053105 0.000000
2.914933 0.091364 2.589349 491.946899 8.053105 0.000000
2.914933 0.091364 2.589349 491.946899 8.053105 0.000000
2.914933 0.091364 2.589349 491.946899 8.053105 0.000000
2.914933 0.091364 2.589349 491.946899 8.053105 0.000000
2.914933 0.091364 2.589349 491.946899 8.053105 0.000000
2.914933 0.091364 2.589349 491.946899 8.053105 0.000000
2.914933 0.091364 2.589349 491.946899 8.053105 0.000000
2.914933 0.091364 2.589349 491.946899 8.053105 0.000000
2.914933 0.091364 2.589349 491.946899 8.053105 0.000000
2.914933 0.091364 2.589349 491.946899 8.053105 0.000000
2.914933 0.091364 2.589349 491.946899 8.053105 0.000000
2.914933 0.091364 2.589349 491.946899 8.053105 0.000000
2.914933 0.091364 2.589349 491.946899 8.053105 0.000000
2.914933 0.091364 2.589349 491.946899 8.053105 0.000000
2.914933 0.091364 2.589349 491.946899 8.053105 0.000000
2.914933 0.091364 2.589349 491.946899 8.053105 0.000000
2.914933 0.091364 2.589349 491.946899 8.053105 0.000000
2.914933 0.091364 2.589349 491.946899 8.053105 0.000000
2.914933 0.091364 2.589349 491.946899 8.053105 0.000000
2.914933 0.091364 2.589349 491.946899 8.053105 0.000000
2.914933 0.091364 2.589349 491.946899 8.053105 0.000000
2.914933 0.091364 2.589349 491.946899 8.053105 0.000000
2.914933 0.091364 2.589349 491.946899 8.053105 0.000000
2.914933 0.091364 2.589349 491.946899 8.053105 0.000000
2.914933 0.091364 2.589349 491.946899 8.053105 0.000000
2.914933 0.091364 2.589349 491.946899 8.053105 0.000000
2.914933 0.091364 2.589349 491.946899 8.053105 0.000000
2.914933 0.091364 2.589349 491.946899 8.053105 0.000000
2.914933 0.091364 2.589349 491.946899 8.053105 0.000000
2.914933 0.091364 2.589349 491.946899 8.053105 0.000000
2.914933 0.091364 2.589349 491.946899 8.053105 0.000000
2.914933 0.091364 2.589349 491.946899 8.053105 0.000000
2.914933 0.091364 2.589349 491.946899 8.053105 0.000000
2.914933 0.091364 2.589349 491.946899 8.053105 0.000000
2.914933 0.091364 2.589349 491.946899 8.053105 0.000000
2.914933 0.091364 2.589349 491.946899 8.053105 0.000000
2.914933 0.091364 2.589349 491.946899 8.053105 0.000000
2.914933 0.091364 2.589349 491.946899 8.053105 0.000000
