0 0.000000 0.000000 1.974258
1 0.000000 0.000000 1.421008
2 0.000000 0.000000 0.872669
3 0.000000 0.000000 0.548460
4 0.000000 0.000000 0.341545
5 0.000000 0.000000 0.243236
6 0.000000 0.000000 0.164140
7 0.000000 0.000000 0.118838
8 0.000000 1.000000 0.097451
9 0.000000 0.000000 0.078973
10 0.000000 0.000000 0.066541
11 0.000000 0.000000 0.050592
12 0.000000 0.000000 0.037559
13 0.000000 0.000000 0.037191
14 0.000000 2.000000 0.031673
15 0.000000 0.000000 0.029032
16 0.000000 0.000000 0.022505
17 0.000000 7.000000 0.022980
18 0.000000 1.000000 0.019772
19 0.000000 2.000000 0.013506
20 0.000000 0.000000 0.013224
21 0.000000 0.000000 0.012935
22 0.000000 5.000000 0.013575
23 0.000000 0.000000 0.012097
24 0.000000 0.000000 0.009665
25 0.000000 0.000000 0.008159
26 0.000000 0.000000 0.005921
27 0.000000 9.000000 0.005708
28 0.000000 0.000000 0.005708
29 0.000000 2.000000 0.005186
30 0.000000 0.000000 0.005836
31 0.000000 7.000000 0.007207
32 0.000000 3.000000 0.005981
33 0.000000 0.000000 0.005586
34 0.000000 0.000000 0.006464
35 0.000000 0.000000 0.007776
36 1.000000 4.000000 0.007106
37 1.000000 7.000000 0.008059
38 3.000000 0.000000 0.006631
39 6.000000 3.000000 0.006724
40 10.000000 10.000000 0.009257
41 19.000000 25.000000 0.071787
42 22.000000 24.000000 0.933054
43 36.000000 37.000000 15.340908
44 54.000000 53.000000 24.673082
45 76.000000 71.000000 48.117290
46 74.000000 75.000000 75.202003
47 88.000000 84.000000 90.340584
48 102.000000 101.000000 105.441818
49 113.000000 122.000000 122.406319
50 131.000000 125.000000 129.148376
51 155.000000 154.000000 146.523773
52 159.000000 160.000000 156.343674
53 158.000000 151.000000 153.424744
54 146.000000 146.000000 146.552216
55 144.000000 144.000000 139.359161
56 128.000000 125.000000 126.670967
57 117.000000 108.000000 112.093376
58 105.000000 103.000000 99.889206
59 88.000000 84.000000 86.950150
60 75.000000 74.000000 75.347343
61 64.000000 63.000000 64.762367
62 55.000000 53.000000 55.383324
63 47.000000 52.000000 47.771564
64 40.000000 36.000000 40.454979
65 33.000000 30.000000 34.212368
66 28.000000 24.000000 28.817427
67 24.000000 24.000000 24.414513
68 20.000000 22.000000 20.732082
69 17.000000 23.000000 17.732536
70 14.000000 14.000000 14.986625
71 12.000000 9.000000 12.595306
72 10.000000 17.000000 10.747387
73 8.000000 17.000000 9.174606
74 7.000000 7.000000 7.735212
75 6.000000 7.000000 6.539749
76 5.000000 2.000000 5.486084
77 4.000000 0.000000 4.601848
78 3.000000 4.000000 3.877357
79 3.000000 0.000000 3.255644
80 2.000000 2.000000 2.745219
81 2.000000 1.000000 2.308736
82 2.000000 2.000000 1.935271
83 1.000000 0.000000 1.626013
84 1.000000 0.000000 1.369690
85 1.000000 0.000000 1.151139
86 1.000000 5.000000 0.971892
87 1.000000 0.000000 0.819291
88 1.000000 0.000000 0.692865
89 0.000000 0.000000 0.582655
90 0.000000 1.000000 0.490719
91 0.000000 0.000000 0.413830
92 0.000000 0.000000 0.348736
93 0.000000 0.000000 0.293886
94 0.000000 12.000000 0.249098
95 0.000000 0.000000 0.210212
96 0.000000 0.000000 0.177136
97 0.000000 0.000000 0.149252
98 0.000000 0.000000 0.126167
99 0.000000 1.000000 0.106866
